market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26APR231815-15,yes,finalized,2026-04-23T22:15:14.468754Z,2026-04-23T22:15:00Z,2026-04-23T22:15:00Z,active,2026-04-23 18:00:29,2026-04-23 18:15:18,60,kalshi_api
KXBTC15M-26APR231830-30,yes,finalized,2026-04-23T22:30:14.368327Z,2026-04-23T22:30:00Z,2026-04-23T22:30:00Z,active,2026-04-23 18:15:29,2026-04-23 18:30:35,61,kalshi_api
KXBTC15M-26APR231845-45,yes,finalized,2026-04-23T22:45:14.169105Z,2026-04-23T22:45:00Z,2026-04-23T22:45:00Z,active,2026-04-23 18:30:44,2026-04-23 18:45:07,58,kalshi_api
KXBTC15M-26APR231900-00,no,finalized,2026-04-23T23:00:14.322577Z,2026-04-23T23:00:00Z,2026-04-23T23:00:00Z,active,2026-04-23 18:45:14,2026-04-23 19:00:09,60,kalshi_api
KXBTC15M-26APR231915-15,no,finalized,2026-04-23T23:15:14.069359Z,2026-04-23T23:15:00Z,2026-04-23T23:15:00Z,active,2026-04-23 19:00:14,2026-04-23 19:15:26,61,kalshi_api
KXBTC15M-26APR231930-30,yes,finalized,2026-04-23T23:30:14.220884Z,2026-04-23T23:30:00Z,2026-04-23T23:30:00Z,active,2026-04-23 19:15:29,2026-04-23 19:30:28,60,kalshi_api
KXBTC15M-26APR231945-45,yes,finalized,2026-04-23T23:45:14.566449Z,2026-04-23T23:45:00Z,2026-04-23T23:45:00Z,active,2026-04-23 19:30:30,2026-04-23 19:45:09,58,kalshi_api
KXBTC15M-26APR232000-00,yes,finalized,2026-04-24T00:00:14.971268Z,2026-04-24T00:00:00Z,2026-04-24T00:00:00Z,active,2026-04-23 19:45:15,2026-04-23 20:00:02,59,kalshi_api
KXBTC15M-26APR232015-15,yes,finalized,2026-04-24T00:15:14.121799Z,2026-04-24T00:15:00Z,2026-04-24T00:15:00Z,active,2026-04-23 20:00:14,2026-04-23 20:15:05,60,kalshi_api
KXBTC15M-26APR232030-30,yes,finalized,2026-04-24T00:30:14.567835Z,2026-04-24T00:30:00Z,2026-04-24T00:30:00Z,active,2026-04-23 20:15:14,2026-04-23 20:30:22,61,kalshi_api
KXBTC15M-26APR232045-45,no,finalized,2026-04-24T00:45:14.076774Z,2026-04-24T00:45:00Z,2026-04-24T00:45:00Z,active,2026-04-23 20:30:29,2026-04-23 20:45:24,60,kalshi_api
KXBTC15M-26APR232100-00,no,finalized,2026-04-24T01:00:14.220902Z,2026-04-24T01:00:00Z,2026-04-24T01:00:00Z,active,2026-04-23 20:45:29,2026-04-23 21:00:26,60,kalshi_api
KXBTC15M-26APR232115-15,no,finalized,2026-04-24T01:15:14.174113Z,2026-04-24T01:15:00Z,2026-04-24T01:15:00Z,active,2026-04-23 21:00:29,2026-04-23 21:15:13,59,kalshi_api
KXBTC15M-26APR232130-30,no,finalized,2026-04-24T01:30:14.077259Z,2026-04-24T01:30:00Z,2026-04-24T01:30:00Z,active,2026-04-23 21:15:14,2026-04-23 21:30:05,59,kalshi_api
KXBTC15M-26APR232145-45,no,finalized,2026-04-24T01:45:14.771167Z,2026-04-24T01:45:00Z,2026-04-24T01:45:00Z,active,2026-04-23 21:30:14,2026-04-23 21:45:17,61,kalshi_api
KXBTC15M-26APR232200-00,yes,finalized,2026-04-24T02:00:14.222693Z,2026-04-24T02:00:00Z,2026-04-24T02:00:00Z,active,2026-04-23 21:45:29,2026-04-23 22:00:19,60,kalshi_api
KXBTC15M-26APR232215-15,no,finalized,2026-04-24T02:15:15.124185Z,2026-04-24T02:15:00Z,2026-04-24T02:15:00Z,active,2026-04-23 22:00:29,2026-04-23 22:15:05,59,kalshi_api
KXBTC15M-26APR232230-30,no,finalized,2026-04-24T02:30:14.221571Z,2026-04-24T02:30:00Z,2026-04-24T02:30:00Z,active,2026-04-23 22:15:14,2026-04-23 22:30:07,60,kalshi_api
KXBTC15M-26APR232245-45,yes,finalized,2026-04-24T02:45:14.09541Z,2026-04-24T02:45:00Z,2026-04-24T02:45:00Z,active,2026-04-23 22:30:14,2026-04-23 22:45:24,61,kalshi_api
KXBTC15M-26APR232300-00,no,finalized,2026-04-24T03:00:14.221393Z,2026-04-24T03:00:00Z,2026-04-24T03:00:00Z,active,2026-04-23 22:45:29,2026-04-23 23:00:26,60,kalshi_api
KXBTC15M-26APR232315-15,yes,finalized,2026-04-24T03:17:14.225933Z,2026-04-24T03:15:00Z,2026-04-24T03:15:00Z,active,2026-04-23 23:00:29,2026-04-23 23:15:30,60,kalshi_api
KXBTC15M-26APR232330-30,no,finalized,2026-04-24T03:30:14.124695Z,2026-04-24T03:30:00Z,2026-04-24T03:30:00Z,active,2026-04-23 23:15:44,2026-04-23 23:30:05,58,kalshi_api
KXBTC15M-26APR232345-45,no,finalized,2026-04-24T03:45:14.219888Z,2026-04-24T03:45:00Z,2026-04-24T03:45:00Z,active,2026-04-23 23:30:14,2026-04-23 23:45:21,61,kalshi_api
KXBTC15M-26APR240000-00,yes,finalized,2026-04-24T04:00:35.774625Z,2026-04-24T04:00:00Z,2026-04-24T04:00:00Z,active,2026-04-23 23:45:29,2026-04-24 00:00:22,60,kalshi_api
KXBTC15M-26APR240015-15,no,finalized,2026-04-24T04:15:14.071334Z,2026-04-24T04:15:00Z,2026-04-24T04:15:00Z,active,2026-04-24 00:00:29,2026-04-24 07:48:06,60,kalshi_api
KXBTC15M-26APR240800-00,no,finalized,2026-04-24T12:00:14.069042Z,2026-04-24T12:00:00Z,2026-04-24T12:00:00Z,active,2026-04-24 07:48:08,2026-04-24 08:00:34,43,kalshi_api
KXBTC15M-26APR240815-15,yes,finalized,2026-04-24T12:15:14.068523Z,2026-04-24T12:15:00Z,2026-04-24T12:15:00Z,active,2026-04-24 08:00:54,2026-04-24 08:15:04,51,kalshi_api
KXBTC15M-26APR240830-30,no,finalized,2026-04-24T12:30:14.070728Z,2026-04-24T12:30:00Z,2026-04-24T12:30:00Z,active,2026-04-24 08:15:16,2026-04-24 08:30:10,54,kalshi_api
KXBTC15M-26APR240845-45,no,finalized,2026-04-24T12:45:14.068913Z,2026-04-24T12:45:00Z,2026-04-24T12:45:00Z,active,2026-04-24 08:30:16,2026-04-24 08:45:27,61,kalshi_api
KXBTC15M-26APR240900-00,yes,finalized,2026-04-24T13:00:14.117513Z,2026-04-24T13:00:00Z,2026-04-24T13:00:00Z,active,2026-04-24 08:45:31,2026-04-24 09:00:29,60,kalshi_api
KXBTC15M-26APR240915-15,yes,finalized,2026-04-24T13:15:14.116707Z,2026-04-24T13:15:00Z,2026-04-24T13:15:00Z,active,2026-04-24 09:00:31,2026-04-24 09:15:05,58,kalshi_api
KXBTC15M-26APR240930-30,no,finalized,2026-04-24T13:30:14.069965Z,2026-04-24T13:30:00Z,2026-04-24T13:30:00Z,active,2026-04-24 09:15:16,2026-04-24 09:30:05,60,kalshi_api
KXBTC15M-26APR240945-45,no,finalized,2026-04-24T13:45:14.07154Z,2026-04-24T13:45:00Z,2026-04-24T13:45:00Z,active,2026-04-24 09:30:16,2026-04-24 09:45:20,61,kalshi_api
KXBTC15M-26APR241000-00,no,finalized,2026-04-24T14:00:14.071542Z,2026-04-24T14:00:00Z,2026-04-24T14:00:00Z,active,2026-04-24 09:45:30,2026-04-24 10:00:22,60,kalshi_api
KXBTC15M-26APR241015-15,no,finalized,2026-04-24T14:15:14.072989Z,2026-04-24T14:15:00Z,2026-04-24T14:15:00Z,active,2026-04-24 10:00:30,2026-04-24 10:15:08,59,kalshi_api
KXBTC15M-26APR241030-30,no,finalized,2026-04-24T14:30:14.071036Z,2026-04-24T14:30:00Z,2026-04-24T14:30:00Z,active,2026-04-24 10:15:16,2026-04-24 10:30:10,60,kalshi_api
KXBTC15M-26APR241045-45,yes,finalized,2026-04-24T14:45:14.076059Z,2026-04-24T14:45:00Z,2026-04-24T14:45:00Z,active,2026-04-24 10:30:16,2026-04-24 10:45:27,61,kalshi_api
KXBTC15M-26APR241100-00,yes,finalized,2026-04-24T15:00:24.071188Z,2026-04-24T15:00:00Z,2026-04-24T15:00:00Z,active,2026-04-24 10:45:31,2026-04-24 11:00:29,60,kalshi_api
KXBTC15M-26APR241115-15,no,finalized,2026-04-24T15:15:14.070882Z,2026-04-24T15:15:00Z,2026-04-24T15:15:00Z,active,2026-04-24 11:00:30,2026-04-24 11:15:46,61,kalshi_api
KXBTC15M-26APR241130-30,yes,finalized,2026-04-24T15:30:14.071248Z,2026-04-24T15:30:00Z,2026-04-24T15:30:00Z,active,2026-04-24 11:15:46,2026-04-24 11:30:05,57,kalshi_api
KXBTC15M-26APR241145-45,yes,finalized,2026-04-24T15:45:14.070194Z,2026-04-24T15:45:00Z,2026-04-24T15:45:00Z,active,2026-04-24 11:30:16,2026-04-24 11:45:19,61,kalshi_api
KXBTC15M-26APR241200-00,yes,finalized,2026-04-24T16:00:24.069903Z,2026-04-24T16:00:00Z,2026-04-24T16:00:00Z,active,2026-04-24 11:45:30,2026-04-24 12:00:21,60,kalshi_api
KXBTC15M-26APR241215-15,no,finalized,2026-04-25T01:08:49.864373Z,2026-04-24T16:15:00Z,2026-04-24T16:15:00Z,active,2026-04-24 12:00:30,2026-04-24 12:15:08,59,kalshi_api
KXBTC15M-26APR241230-30,no,finalized,2026-04-24T16:30:14.066545Z,2026-04-24T16:30:00Z,2026-04-24T16:30:00Z,active,2026-04-24 12:15:17,2026-04-24 12:30:10,60,kalshi_api
KXBTC15M-26APR241245-45,no,finalized,2026-04-24T16:45:14.068153Z,2026-04-24T16:45:00Z,2026-04-24T16:45:00Z,active,2026-04-24 12:30:15,2026-04-24 12:45:27,61,kalshi_api
KXBTC15M-26APR241300-00,yes,finalized,2026-04-24T17:00:14.068375Z,2026-04-24T17:00:00Z,2026-04-24T17:00:00Z,active,2026-04-24 12:45:30,2026-04-24 13:00:44,61,kalshi_api
KXBTC15M-26APR241315-15,no,finalized,2026-04-24T17:15:14.071663Z,2026-04-24T17:15:00Z,2026-04-24T17:15:00Z,active,2026-04-24 13:00:46,2026-04-24 13:15:15,58,kalshi_api
KXBTC15M-26APR241330-30,no,finalized,2026-04-24T21:58:59.863626Z,2026-04-24T17:30:00Z,2026-04-24T17:30:00Z,active,2026-04-24 13:15:16,2026-04-24 13:30:17,60,kalshi_api
KXBTC15M-26APR241345-45,no,finalized,2026-04-24T21:58:59.915333Z,2026-04-24T17:45:00Z,2026-04-24T17:45:00Z,active,2026-04-24 13:30:31,2026-04-24 13:45:19,60,kalshi_api
KXBTC15M-26APR241400-00,yes,finalized,2026-04-24T21:58:59.922352Z,2026-04-24T18:00:00Z,2026-04-24T18:00:00Z,active,2026-04-24 13:45:31,2026-04-24 14:00:06,59,kalshi_api
KXBTC15M-26APR241415-15,no,finalized,2026-04-24T18:15:14.123919Z,2026-04-24T18:15:00Z,2026-04-24T18:15:00Z,active,2026-04-24 14:00:15,2026-04-24 14:15:08,60,kalshi_api
KXBTC15M-26APR241430-30,no,finalized,2026-04-24T18:30:14.073125Z,2026-04-24T18:30:00Z,2026-04-24T18:30:00Z,active,2026-04-24 14:15:15,2026-04-24 14:30:25,61,kalshi_api
KXBTC15M-26APR241445-45,yes,finalized,2026-04-24T18:45:14.122093Z,2026-04-24T18:45:00Z,2026-04-24T18:45:00Z,active,2026-04-24 14:30:31,2026-04-24 14:45:27,60,kalshi_api
KXBTC15M-26APR241500-00,yes,finalized,2026-04-24T19:00:14.120917Z,2026-04-24T19:00:00Z,2026-04-24T19:00:00Z,active,2026-04-24 14:45:31,2026-04-24 15:00:29,60,kalshi_api
KXBTC15M-26APR241515-15,no,finalized,2026-04-24T19:15:14.123613Z,2026-04-24T19:15:00Z,2026-04-24T19:15:00Z,active,2026-04-24 15:00:31,2026-04-24 15:15:08,58,kalshi_api
KXBTC15M-26APR241530-30,no,finalized,2026-04-24T19:30:14.072255Z,2026-04-24T19:30:00Z,2026-04-24T19:30:00Z,active,2026-04-24 15:15:15,2026-04-24 15:30:10,60,kalshi_api
KXBTC15M-26APR241545-45,yes,finalized,2026-04-24T19:45:14.120238Z,2026-04-24T19:45:00Z,2026-04-24T19:45:00Z,active,2026-04-24 15:30:16,2026-04-24 15:45:26,61,kalshi_api
KXBTC15M-26APR241600-00,no,finalized,2026-04-24T20:00:14.124303Z,2026-04-24T20:00:00Z,2026-04-24T20:00:00Z,active,2026-04-24 15:45:31,2026-04-24 16:00:28,60,kalshi_api
KXBTC15M-26APR241615-15,no,finalized,2026-04-24T20:15:14.071075Z,2026-04-24T20:15:00Z,2026-04-24T20:15:00Z,active,2026-04-24 16:00:30,2026-04-24 16:15:15,59,kalshi_api
KXBTC15M-26APR241630-30,no,finalized,2026-04-24T20:30:14.117622Z,2026-04-24T20:30:00Z,2026-04-24T20:30:00Z,active,2026-04-24 16:15:16,2026-04-24 16:30:02,59,kalshi_api
KXBTC15M-26APR241645-45,yes,finalized,2026-04-24T20:45:14.067807Z,2026-04-24T20:45:00Z,2026-04-24T20:45:00Z,active,2026-04-24 16:30:16,2026-04-24 16:45:19,61,kalshi_api
KXBTC15M-26APR241700-00,yes,finalized,2026-04-24T21:00:09.872857Z,2026-04-24T21:00:00Z,2026-04-24T21:00:00Z,active,2026-04-24 16:45:30,2026-04-24 17:00:19,60,kalshi_api
KXBTC15M-26APR241715-15,no,finalized,2026-04-24T21:15:09.869902Z,2026-04-24T21:15:00Z,2026-04-24T21:15:00Z,active,2026-04-24 17:00:29,2026-04-24 17:15:36,61,kalshi_api
KXBTC15M-26APR241730-30,no,finalized,2026-04-24T21:30:09.872565Z,2026-04-24T21:30:00Z,2026-04-24T21:30:00Z,active,2026-04-24 17:15:44,2026-04-24 17:30:08,58,kalshi_api
KXBTC15M-26APR241745-45,no,finalized,2026-04-24T21:45:09.869991Z,2026-04-24T21:45:00Z,2026-04-24T21:45:00Z,active,2026-04-24 17:30:14,2026-04-24 17:45:09,60,kalshi_api
KXBTC15M-26APR241800-00,no,finalized,2026-04-24T22:00:09.872096Z,2026-04-24T22:00:00Z,2026-04-24T22:00:00Z,active,2026-04-24 17:45:14,2026-04-24 18:00:18,60,kalshi_api
KXBTC15M-26APR241815-15,yes,finalized,2026-04-24T22:15:09.876814Z,2026-04-24T22:15:00Z,2026-04-24T22:15:00Z,active,2026-04-24 18:00:29,2026-04-24 18:15:20,60,kalshi_api
KXBTC15M-26APR241830-30,no,finalized,2026-04-24T22:30:09.870565Z,2026-04-24T22:30:00Z,2026-04-24T22:30:00Z,active,2026-04-24 18:15:29,2026-04-24 23:26:49,55,kalshi_api
KXBTC15M-26APR242330-30,no,finalized,2026-04-25T03:30:09.92974Z,2026-04-25T03:30:00Z,2026-04-25T03:30:00Z,active,2026-04-24 23:26:52,2026-04-24 23:30:28,13,kalshi_api
KXBTC15M-26APR242345-45,yes,finalized,2026-04-25T03:45:09.930091Z,2026-04-25T03:45:00Z,2026-04-25T03:45:00Z,active,2026-04-24 23:30:30,2026-04-24 23:45:15,59,kalshi_api
KXBTC15M-26APR250000-00,no,finalized,2026-04-25T04:00:09.92565Z,2026-04-25T04:00:00Z,2026-04-25T04:00:00Z,active,2026-04-24 23:45:29,2026-04-25 00:00:32,61,kalshi_api
KXBTC15M-26APR250015-15,yes,finalized,2026-04-25T04:15:09.939079Z,2026-04-25T04:15:00Z,2026-04-25T04:15:00Z,active,2026-04-25 00:00:44,2026-04-25 00:15:05,58,kalshi_api
KXBTC15M-26APR250030-30,no,finalized,2026-04-25T04:30:09.938315Z,2026-04-25T04:30:00Z,2026-04-25T04:30:00Z,active,2026-04-25 00:15:14,2026-04-25 00:30:06,60,kalshi_api
KXBTC15M-26APR250045-45,,active,,2026-04-25T04:45:00Z,2026-04-25T04:45:00Z,active,2026-04-25 00:30:14,2026-04-25 00:31:06,4,kalshi_api
