entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-03-25 13:18:48,KXBTC15M-26MAR251330-30,no,10,90,90,,90,0,0.0,9.0,2026-03-25 13:21:49,70,69.0,,69.0,0,6.9,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.1,-2.1,-23.3333,-23.3333,,,
2026-03-25 13:37:07,KXBTC15M-26MAR251345-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-25T17:45:10.850119Z
2026-03-25 13:53:26,KXBTC15M-26MAR251400-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-25T18:00:10.86004Z
2026-03-25 14:06:07,KXBTC15M-26MAR251415-15,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-25T18:15:10.86446Z
2026-03-25 14:21:20,KXBTC15M-26MAR251430-30,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-25T18:30:20.860012Z
2026-03-25 14:37:47,KXBTC15M-26MAR251445-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-25T18:45:10.86017Z
2026-03-25 14:51:35,KXBTC15M-26MAR251500-00,yes,10,90,90,,90,0,0.0,9.0,2026-03-25 14:55:44,68,67.0,,67.0,0,6.7,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.3,-2.3,-25.5556,-25.5556,,,
2026-03-25 15:04:46,KXBTC15M-26MAR251515-15,yes,10,90,90,,90,0,0.0,9.0,2026-03-25 15:10:46,70,69.0,,69.0,0,6.9,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.1,-2.1,-23.3333,-23.3333,,,
2026-03-25 15:24:42,KXBTC15M-26MAR251530-30,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-25T19:30:10.865322Z
2026-03-25 15:39:39,KXBTC15M-26MAR251545-45,yes,10,92,92,,92,0,0.0,9.2,,,,,,0,,win,kalshi_api,yes,0.8,0.8,8.6957,8.6957,finalized,yes,2026-03-25T19:45:10.859928Z
2026-03-25 15:55:21,KXBTC15M-26MAR251600-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-25T20:00:10.865549Z
2026-03-25 16:06:45,KXBTC15M-26MAR251615-15,no,10,91,92,,92,0,0.0,9.2,,,,,,0,,win,kalshi_api,no,0.8,0.8,8.6957,8.6957,finalized,no,2026-03-25T20:15:10.857938Z
2026-03-25 16:25:28,KXBTC15M-26MAR251630-30,no,10,92,92,,92,0,0.0,9.2,2026-03-25 16:28:25,60,58.0,,58.0,0,5.8,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-3.4,-3.4,-36.9565,-36.9565,,,
2026-03-25 16:37:31,KXBTC15M-26MAR251645-45,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-25T20:45:10.854815Z
2026-03-25 16:52:25,KXBTC15M-26MAR251700-00,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-25T21:00:10.86164Z
2026-03-25 17:10:07,KXBTC15M-26MAR251715-15,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-25T21:15:10.851497Z
2026-03-25 17:21:05,KXBTC15M-26MAR251730-30,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-25T21:30:10.856926Z
2026-03-25 17:39:12,KXBTC15M-26MAR251745-45,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-25T21:45:10.85572Z
2026-03-25 17:55:53,KXBTC15M-26MAR251800-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-25T22:00:10.860259Z
2026-03-25 18:12:51,KXBTC15M-26MAR251815-15,no,10,91,91,,91,0,0.0,9.1,2026-03-25 18:13:23,53,52.0,,52.0,0,5.2,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-3.9,-3.9,-42.8571,-42.8571,,,
2026-03-25 18:26:12,KXBTC15M-26MAR251830-30,yes,10,92,92,,92,0,0.0,9.2,2026-03-25 18:27:40,70,69.0,,69.0,0,6.9,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.3,-2.3,-25.0,-25.0,,,
2026-03-25 18:31:42,KXBTC15M-26MAR251845-45,yes,10,91,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,yes,0.9,0.9,9.8901,9.8901,finalized,yes,2026-03-25T22:45:10.8585Z
2026-03-25 19:13:00,KXBTC15M-26MAR251915-15,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-25T23:15:10.856453Z
2026-03-25 19:25:40,KXBTC15M-26MAR251930-30,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-25T23:30:10.856114Z
2026-03-25 19:39:38,KXBTC15M-26MAR251945-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-25T23:45:10.857324Z
2026-03-25 19:52:48,KXBTC15M-26MAR252000-00,yes,10,92,92,,92,0,0.0,9.2,,,,,,0,,win,kalshi_api,yes,0.8,0.8,8.6957,8.6957,finalized,yes,2026-03-26T00:00:10.870069Z
2026-03-25 20:09:43,KXBTC15M-26MAR252015-15,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-26T00:15:10.855522Z
