market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY181530-30,yes,finalized,2026-05-18T19:30:11.57743Z,2026-05-18T19:30:00Z,2026-05-18T19:30:00Z,active,2026-05-18 15:17:49,2026-05-18 15:30:24,43,kalshi_api
KXBTC15M-26MAY181545-45,yes,finalized,2026-05-18T19:45:11.578485Z,2026-05-18T19:45:00Z,2026-05-18T19:45:00Z,active,2026-05-18 15:30:31,2026-05-18 15:45:26,60,kalshi_api
KXBTC15M-26MAY181600-00,no,finalized,2026-05-18T20:00:11.630997Z,2026-05-18T20:00:00Z,2026-05-18T20:00:00Z,active,2026-05-18 15:45:31,2026-05-18 16:00:27,60,kalshi_api
KXBTC15M-26MAY181615-15,,active,,2026-05-18T20:15:00Z,2026-05-18T20:15:00Z,active,2026-05-18 16:00:31,2026-05-18 16:02:12,7,kalshi_api
