entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-04-06 00:09:59,KXBTC15M-26APR060015-15,no,10,87,87,,87,0,0.0,8.7,,,,,,0,,win,kalshi_api,no,1.3,1.3,14.9425,14.9425,finalized,no,2026-04-06T04:15:13.649445Z
2026-04-06 00:27:19,KXBTC15M-26APR060030-30,no,10,87,88,,88,0,0.0,8.8,,,,,,0,,win,kalshi_api,no,1.2,1.2,13.6364,13.6364,finalized,no,2026-04-06T04:30:13.48512Z
2026-04-06 00:35:03,KXBTC15M-26APR060045-45,yes,10,87,87,,87,0,0.0,8.7,,,,,,0,,win,kalshi_api,yes,1.3,1.3,14.9425,14.9425,finalized,yes,2026-04-06T04:45:13.544902Z
2026-04-06 00:57:17,KXBTC15M-26APR060100-00,no,20,88,82,,82,0,0.0,16.4,,,,,,0,,win,kalshi_api,no,3.6,3.6,21.9512,21.9512,finalized,no,2026-04-06T05:00:13.685105Z
2026-04-06 01:09:46,KXBTC15M-26APR060115-15,yes,15,87,82,,82,0,0.0,12.32,,,,,,0,,win,kalshi_api,yes,2.7,2.7,21.9156,21.9156,finalized,yes,2026-04-06T05:15:13.739211Z
2026-04-06 01:23:49,KXBTC15M-26APR060130-30,yes,30,87,77,,77,0,0.0,23.1,,,,,,0,,loss,kalshi_api,no,-23.1,-23.1,-100.0,-100.0,finalized,no,2026-04-06T05:30:13.540337Z
2026-04-06 01:33:28,KXBTC15M-26APR060145-45,yes,10,87,87,,87,0,0.0,8.7,,,,,,0,,win,kalshi_api,yes,1.3,1.3,14.9425,14.9425,finalized,yes,2026-04-06T05:45:13.531433Z
2026-04-06 01:51:42,KXBTC15M-26APR060200-00,no,16,87,83,,83,0,0.0,13.32,,,,,,0,,win,kalshi_api,no,2.72,2.72,20.4204,20.4204,finalized,no,2026-04-06T06:00:13.483709Z
2026-04-06 02:04:00,KXBTC15M-26APR060215-15,no,20,89,83,,83,0,0.0,16.6,,,,,,0,,loss,kalshi_api,yes,-16.6,-16.6,-100.0,-100.0,finalized,yes,2026-04-06T06:15:13.685574Z
