market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY072215-15,no,finalized,2026-05-08T02:15:15.002162Z,2026-05-08T02:15:00Z,2026-05-08T02:15:00Z,active,2026-05-07 22:10:20,2026-05-07 22:15:21,42,kalshi_api
KXBTC15M-26MAY072230-30,,active,,2026-05-08T02:30:00Z,2026-05-08T02:30:00Z,active,2026-05-07 22:15:30,2026-05-07 22:25:24,80,kalshi_api
