row_id,market_ticker,decision_ts_utc,market_close_ts_utc,source_type,source_reason,source_quality_tier,side,allowed_for_training,allowed_for_validation,allowed_for_holdout,allowed_for_forward_promotion,target_y_yes_win,target_v28_p_yes,target_brier_yes,target_logloss_yes,row_is_posthoc,row_is_simulated,v28_logit_yes,v28_p_yes_centered,v28_abs_logit_yes,v28_side_probability,seconds_to_close,minutes_to_close,time_frac_15m,late_window_lte_180s,final_avg_effective_horizon_minutes,final_avg_variance_compression,final_avg_uncertainty_scale,final_avg_elapsed_window_fraction,final_avg_sigma_proxy_dollars,final_avg_d_sigma_proxy,final_avg_abs_d_sigma_proxy,sigma_t_dollars,log1p_sigma_t_dollars,sigma_t_missing,recross_hazard_score,recross_hazard_missing,recross_hazard_high,ask_cents,ask_missing,ask_frac,edge_cents,edge_missing,side_is_yes,source_is_entry,source_is_rejected_actionable
1a1e52825431e5e003b45112,KXBTC15M-26MAY060200-00,2026-05-06T01:48:08.219Z,2026-05-06T02:00:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.858683,0.01997049448900001,0.1523554588677831,1,1,1.8043942262665107,0.358683,1.8043942262665107,0.858683,711.781,11.863016666666665,0.7908677777777777,0,10.863016666666665,0.915704409080883,0.9569244531732288,0.0,87.82268808825727,0.0,0.0,91.775989,4.530187867089249,0,0.3497174549616659,0,1,82.0,0,0.82,0.368252,0,1,0,1
332af3e0c2dbb0916821c2e9,KXBTC15M-26MAY060200-00,2026-05-06T01:53:53.011Z,2026-05-06T02:00:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.864867,0.018260927688999985,0.1451795410975452,1,1,1.8563162592374005,0.36486700000000005,1.8563162592374005,0.864867,366.989,6.116483333333333,0.40776555555555555,0,5.116483333333333,0.8365073612560594,0.9146077636102043,0.0,60.00330603778361,0.0,0.0,65.605507,4.198787261815593,0,0.1716156338671565,0,0,91.0,0,0.91,-7.513275,0,1,0,1
ac37663f1f6b907812fd9d6e,KXBTC15M-26MAY060215-15,2026-05-06T02:10:05.586Z,2026-05-06T02:15:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.13734400000000002,0.018863374336000004,0.14773927686633262,1,0,-1.8375272745476257,-0.362656,1.8375272745476257,0.862656,294.414,4.906899999999999,0.3271266666666667,0,3.9068999999999994,0.7962053434958936,0.8923033920679073,0.0,50.14627547064904,0.0,0.0,56.198683,4.04653087364516,0,0.13314483275771213,0,0,80.0,0,0.8,2.765568,0,0,1,0
01bd1a74d9f7c6206d480905,KXBTC15M-26MAY060215-15,2026-05-06T02:01:30.147Z,2026-05-06T02:15:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.869074,0.755289617476,2.0331230008850905,1,0,1.8927959988938123,0.369074,1.8927959988938123,0.869074,809.853,13.497549999999999,0.8998366666666666,0,12.497549999999999,0.925912480413112,0.9622434621306148,0.0,92.78562678910534,0.0,0.0,96.426352,4.579096728470028,0,0.3639664202953999,0,1,77.0,0,0.77,6.407435,0,1,1,0
3945adcff58a2355073bed86,KXBTC15M-26MAY060215-15,2026-05-06T02:05:50.080Z,2026-05-06T02:15:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.881378,0.776827178884,2.1318133121505514,1,0,2.0055446249743407,0.381378,2.0055446249743407,0.881378,549.92,9.165333333333333,0.6110222222222221,0,8.165333333333333,0.8908932208321211,0.9438714005796134,0.0,75.46683574412634,0.0,0.0,79.954574,4.3938881825421765,0,0.23953217885049563,0,0,83.0,0,0.83,2.137791,0,1,1,0
2f583336aa240e0aabaf229d,KXBTC15M-26MAY060215-15,2026-05-06T02:00:15.349Z,2026-05-06T02:15:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.583024,0.339916984576,0.8747266127964626,1,1,0.3351996856982948,0.08302399999999999,0.3351996856982948,0.416976,884.651,14.744183333333332,0.9829455555555555,0,13.744183333333332,0.9321766436707809,0.9654929537136876,0.0,96.98833784418281,0.0,0.0,100.454734,4.619612728564098,0,0.7926086054038434,0,1,48.0,0,0.48,-10.302385,0,0,0,1
8bf14cf0a2af653ad8d90b88,KXBTC15M-26MAY060215-15,2026-05-06T02:12:05.621Z,2026-05-06T02:15:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,0.0,0.060085000000000055,0.0036102072250000067,0.06196583333863732,1,1,-2.750029219280236,-0.43991499999999994,2.750029219280236,0.939915,174.379,2.9063166666666667,0.19375444444444442,1,1.9063166666666667,0.6559218713262491,0.8098900365643777,0.0,35.052147687991095,0.0,0.0,43.280132,3.790536088865803,0,0.050867791406267335,0,0,92.0,0,0.92,-1.008477,0,0,0,1
47700703c6e404825db889a4,KXBTC15M-26MAY060215-15,2026-05-06T02:00:15.349Z,2026-05-06T02:15:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.583024,0.339916984576,0.8747266127964626,1,1,0.3351996856982948,0.08302399999999999,0.3351996856982948,0.583024,884.651,14.744183333333332,0.9829455555555555,0,13.744183333333332,0.9321766436707809,0.9654929537136876,0.0,96.98833784418281,0.0,0.0,100.454734,4.619612728564098,0,0.7926086054038434,0,1,53.0,0,0.53,1.302385,0,1,0,1
ad8a7a6474680f8a09726300,KXBTC15M-26MAY060215-15,2026-05-06T02:01:30.140Z,2026-05-06T02:15:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,0.0,0.869074,0.755289617476,2.0331230008850905,1,1,1.8927959988938123,0.369074,1.8927959988938123,0.869074,809.86,13.497666666666667,0.8998444444444444,0,12.497666666666667,0.9259131207863087,0.962243794880647,0.0,92.78606013063953,0.0,0.0,96.426769,4.579101008617021,0,0.3639710231486511,0,1,84.0,0,0.84,-0.0926,0,1,0,1
247f5edda0bf98e7725b810a,KXBTC15M-26MAY060230-30,2026-05-06T02:24:48.552Z,2026-05-06T02:30:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.890973,0.011886886728999997,0.11544115500077685,1,0,2.100718566004369,0.390973,2.100718566004369,0.890973,311.448,5.190799999999999,0.3460533333333333,0,4.190799999999999,0.807351467981814,0.8985273885540797,0.0,51.141122166322354,0.0,0.0,56.916598,4.059004010164578,0,0.1236428180917944,0,0,84.0,0,0.84,2.097279,0,1,1,0
086b040c287b02eb6be00389,KXBTC15M-26MAY060230-30,2026-05-06T02:15:15.505Z,2026-05-06T02:30:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,1.0,0.425906,0.32958392083599997,0.8535366143381607,1,1,-0.29857448133408493,-0.074094,0.29857448133408493,0.574094,884.495,14.741583333333333,0.9827722222222223,0,13.741583333333333,0.9321646815414445,0.9654867588638616,0.0,93.53899008112234,0.0,0.0,96.882727,4.583770098832059,0,0.7893267672168771,0,1,54.0,0,0.54,-0.590592,0,0,0,1
53084b4b51b68d324fd8c5bd,KXBTC15M-26MAY060230-30,2026-05-06T02:15:15.505Z,2026-05-06T02:30:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.425906,0.32958392083599997,0.8535366143381607,1,1,-0.29857448133408493,-0.074094,0.29857448133408493,0.425906,884.495,14.741583333333333,0.9827722222222223,0,13.741583333333333,0.9321646815414445,0.9654867588638616,0.0,93.53899008112234,0.0,0.0,96.882727,4.583770098832059,0,0.7893267672168771,0,1,47.0,0,0.47,-8.409408,0,1,0,1
c76520d77ee6c2610b6d5db5,KXBTC15M-26MAY060230-30,2026-05-06T02:24:48.255Z,2026-05-06T02:30:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.852619,0.021721159160999995,0.15944249012334966,1,1,1.755291718361789,0.352619,1.755291718361789,0.852619,311.745,5.19575,0.3463833333333333,0,4.19575,0.8075350045710437,0.898629514633836,0.0,51.16575932642171,0.0,0.0,56.937546,4.059365637284766,0,0.14458469598442952,0,0,84.0,0,0.84,-1.73809,0,1,0,1
8ea79ed355f3b74881aed5f9,KXBTC15M-26MAY060230-30,2026-05-06T02:26:55.980Z,2026-05-06T02:30:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.858086,0.020139583395999996,0.1530509514169432,1,1,1.7994830872369825,0.358086,1.7994830872369825,0.858086,184.02,3.067,0.20446666666666669,0,2.067,0.6739484838604499,0.8209436544979503,0.0,36.034099329085976,0.0,0.0,43.893511,3.8042932631458903,0,0.08392784410586923,0,0,92.0,0,0.92,-9.191362,0,1,0,1
c6686a0cfdaaa5bc06d5719f,KXBTC15M-26MAY060245-45,2026-05-06T02:37:19.498Z,2026-05-06T02:45:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.857529,0.020297985841000003,0.15370028127191726,1,0,1.7949165274841643,0.357529,1.7949165274841643,0.857529,460.502,7.675033333333333,0.511668888888889,0,6.675033333333333,0.8697074062653365,0.9325810454139288,0.0,62.86753672425344,0.0,0.0,67.412411,4.225554255537343,0,0.2050981102340683,0,0,80.0,0,0.8,2.252876,0,1,1,0
56461546162149d290f3005c,KXBTC15M-26MAY060245-45,2026-05-06T02:42:00.425Z,2026-05-06T02:45:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.862971,0.018776946840999988,0.14737419217132167,1,0,1.8401885045513768,0.36297100000000004,1.8401885045513768,0.862971,179.575,2.9929166666666664,0.19952777777777778,1,1.9929166666666664,0.6658777669497424,0.8160133374827536,0.0,34.33625572735954,0.0,0.0,42.078057,3.763013749135494,0,0.07879689391159121,0,0,77.0,0,0.77,5.797133,0,1,1,0
4285dcdf3b5b37bacbae3a11,KXBTC15M-26MAY060245-45,2026-05-06T02:42:37.820Z,2026-05-06T02:45:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.877828,0.014925997583999987,0.13030460431009663,1,0,1.9720207867589818,0.37782800000000005,1.9720207867589818,0.877828,142.18,2.369666666666667,0.15797777777777777,1,1.3696666666666668,0.5779997186664791,0.7602629273261187,0.0,28.481858530853103,0.0,0.0,37.463169,3.6497011340620547,0,0.05867289889682264,0,0,76.0,0,0.76,8.282842,0,1,1,0
85b2f80a25c0cdb576a3d2db,KXBTC15M-26MAY060245-45,2026-05-06T02:30:31.260Z,2026-05-06T02:45:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,1.0,0.339171,0.436694967241,1.0812508740023379,1,1,-0.6669907024625454,-0.160829,0.6669907024625454,0.660829,868.74,14.479000000000001,0.9652666666666667,0,13.479000000000001,0.9309344567995027,0.9648494477375746,0.0,92.1504049425699,0.0,0.0,95.507548,4.569621222902683,0,0.6637197089991075,0,1,65.0,0,0.65,-2.91706,0,0,0,1
548e100470ad3efe27dab64e,KXBTC15M-26MAY060245-45,2026-05-06T02:30:31.260Z,2026-05-06T02:45:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.339171,0.436694967241,1.0812508740023379,1,1,-0.6669907024625454,-0.160829,0.6669907024625454,0.339171,868.74,14.479000000000001,0.9652666666666667,0,13.479000000000001,0.9309344567995027,0.9648494477375746,0.0,92.1504049425699,0.0,0.0,95.507548,4.569621222902683,0,0.6637197089991075,0,1,36.0,0,0.36,-6.08294,0,1,0,1
b4d1b0e1cbe8d1a9c1f1d6e3,KXBTC15M-26MAY060245-45,2026-05-06T02:37:14.867Z,2026-05-06T02:45:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.852976,0.021616056576000013,0.15902386787690373,1,1,1.7581355723467038,0.35297599999999996,1.7581355723467038,0.852976,465.133,7.7522166666666665,0.5168144444444445,0,6.7522166666666665,0.871004637383286,0.9332762920932289,0.0,63.22938572772626,0.0,0.0,67.749911,4.2304754420003885,0,0.21045198988135652,0,0,82.0,0,0.82,-0.20239,0,1,0,1
a3cfc8d51b6ef5f98ae1137a,KXBTC15M-26MAY060245-45,2026-05-06T02:40:31.562Z,2026-05-06T02:45:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.917704,0.006772631616000006,0.08588038044377463,1,1,2.411552394709633,0.41770399999999996,2.411552394709633,0.917704,268.438,4.473966666666667,0.29826444444444444,0,3.4739666666666666,0.7764847003777409,0.8811836927552285,0.0,45.72068909424804,0.0,0.0,51.885537,3.9681298988364335,0,0.09120309013373068,0,0,91.0,0,0.91,-2.229639,0,1,0,1
acfd9bbcec9d875f636ca1af,KXBTC15M-26MAY060300-00,2026-05-06T02:48:57.417Z,2026-05-06T03:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.866164,0.01791207489599999,0.14368101190573893,1,0,1.8674590972759983,0.36616400000000004,1.8674590972759983,0.866164,662.583,11.04305,0.7362033333333333,0,10.04305,0.9094453072294338,0.9536484190882056,0.0,77.76564942310272,0.0,0.0,81.545408,4.413348541926112,0,0.28943265545756386,0,1,81.0,0,0.81,2.116434,0,1,1,0
88a2d2a324883765086fa3db,KXBTC15M-26MAY060300-00,2026-05-06T02:53:52.495Z,2026-05-06T03:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.86587,0.01799085689999999,0.14402049716159837,1,0,1.86492530290654,0.36587000000000003,1.86492530290654,0.86587,367.505,6.125083333333333,0.40833888888888886,0,5.125083333333333,0.8367369151440116,0.9147332480805601,0.0,54.26360175712066,0.0,0.0,59.321777,4.099693182814848,0,0.15716255412753313,0,0,81.0,0,0.81,2.08696,0,1,1,0
56d1e76b344cdae4d10b66cc,KXBTC15M-26MAY060300-00,2026-05-06T02:55:28.484Z,2026-05-06T03:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.906682,0.008708249124000002,0.09796349673850015,1,0,2.273778766953159,0.406682,2.273778766953159,0.906682,271.516,4.525266666666667,0.3016844444444445,0,3.525266666666667,0.7790185477098955,0.882620273792697,0.0,44.72302947304076,0.0,0.0,50.670748,3.944891818679698,0,0.09600737655651764,0,0,80.0,0,0.8,7.168219,0,1,1,0
10f608ebe21597f12073c4a4,KXBTC15M-26MAY060300-00,2026-05-06T02:56:35.227Z,2026-05-06T03:00:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.855141,0.02098412988099999,0.1564889113612104,1,0,1.7755055120944734,0.35514100000000004,1.7755055120944734,0.855141,204.773,3.4128833333333333,0.22752555555555556,0,2.4128833333333333,0.7069926210975079,0.8408285325186746,0.0,36.96012911573128,0.0,0.0,43.956797,3.805701961944465,0,0.09007340966375871,0,0,80.0,0,0.8,2.014147,0,1,1,0
0fc18adfe2c9339818389377,KXBTC15M-26MAY060300-00,2026-05-06T02:45:30.607Z,2026-05-06T03:00:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,no,True,True,False,False,1.0,0.661141,0.11482542188100002,0.4137881487165925,1,1,0.6683830386111776,0.16114099999999998,0.6683830386111776,0.338859,869.393,14.489883333333333,0.9659922222222223,0,13.489883333333333,0.9309863318430215,0.9648763298179832,0.0,90.49238934449556,0.0,0.0,93.786516,4.551627162857517,0,0.6202945450205513,0,1,37.0,0,0.37,-7.114123,0,0,0,1
6d34982ffba679dbe289e6e3,KXBTC15M-26MAY060300-00,2026-05-06T02:45:30.607Z,2026-05-06T03:00:00Z,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.661141,0.11482542188100002,0.4137881487165925,1,1,0.6683830386111776,0.16114099999999998,0.6683830386111776,0.661141,869.393,14.489883333333333,0.9659922222222223,0,13.489883333333333,0.9309863318430215,0.9648763298179832,0.0,90.49238934449556,0.0,0.0,93.786516,4.551627162857517,0,0.6202945450205513,0,1,64.0,0,0.64,-1.885877,0,1,0,1
b4c846a1593e9e0480d15252,KXBTC15M-26MAY060300-00,2026-05-06T02:48:57.330Z,2026-05-06T03:00:00Z,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.8538,0.021374439999999998,0.15805830465827536,1,1,1.7647214270081837,0.3538,1.7647214270081837,0.8538,662.67,11.0445,0.7363,0,10.0445,0.9094571958893567,0.9536546523188343,0.0,77.7679315120908,0.0,0.0,81.547268,4.4133710747245996,0,0.30215831542410543,0,1,80.0,0,0.8,1.880015,0,1,0,1
82606d171c30387122b4a4b7,KXBTC15M-26MAY060300-00,2026-05-06T02:57:18.613Z,2026-05-06T03:00:00Z,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.931557,0.004684444249000004,0.07089789918621613,1,1,2.6108560977174142,0.43155699999999997,2.6108560977174142,0.931557,161.387,2.689783333333333,0.1793188888888889,1,1.6897833333333332,0.6282228432277692,0.7926050991684126,0.0,30.84104988029621,0.0,0.0,38.910991,3.686651749621818,0,0.04878535038276496,0,0,95.0,0,0.95,-4.344284,0,1,0,1
0c819ffdec36ba7baffcab90,KXBTC15M-26MAY060315-15,2026-05-06T03:09:07.539Z,2026-05-06T03:15:00Z,entry,approved_entry,approved_entry_from_posthoc_calibration_report,yes,True,True,False,False,1.0,0.910009,0.008098380081000008,0.09430078941025807,1,0,2.313744824241947,0.41000899999999996,2.313744824241947,0.910009,352.461,5.874350000000001,0.3916233333333333,0,4.874350000000001,0.8297683999080749,0.9109162419828043,0.0,53.5827805563424,0.0,0.0,58.82295,4.091389366596375,0,0.12454022861601939,0,0,86.0,0,0.86,2.000939,0,1,1,0
