row_id,dataset_role,source_file,source_line_or_offset,source_type,source_reason,source_quality_tier,market_ticker,market_close_ts_utc,decision_ts_utc,decision_ts_basis,side,side_or_axis,strike,strike_source,seconds_to_close,v28_p_side,v28_p_yes,v28_p_no,v28_fair_yes_cents,v28_fair_no_cents,v28_side_outcome,y_yes_win,brier_side,brier_yes,logloss_yes,bucket,actionable,edge_cents,ask_cents,sigma_t_dollars,recross_hazard_score,h6_recross_hazard_high,gross_cents,is_pre_resolution,is_pre_resolution_registered,is_recomputed_after_resolution,is_backfilled,is_simulated,is_sidecar,is_diagnostic_only,allowed_for_training,allowed_for_validation,allowed_for_holdout,allowed_for_forward_promotion,exclusion_reason
47cb950266efb4fdfbcdabed,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,12,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051445-45,2026-05-05T14:45:00Z,2026-05-05T14:43:09.850Z,market_close_minus_seconds_to_close,yes,side=yes,,missing_in_forward_calibration_seed,110.15,0.809431,0.809431,0.190569,80.9431,19.0569,1.0,1.0,0.036316543761,0.036316543761,0.21142374729850683,80_85,True,-13.056949,91.0,48.317801,0.08055774781804252,False,18.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
0067e1690efe7db62347fa71,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,13,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051500-00,2026-05-05T15:00:00Z,2026-05-05T14:45:16.298Z,market_close_minus_seconds_to_close,no,side=no,,missing_in_forward_calibration_seed,883.702,0.531753,0.46824699999999997,0.531753,46.8247,53.1753,1.0,0.0,0.21925525300899998,0.21925525300899998,0.6315761831687629,50_60,True,-5.8247,55.0,133.916264,1.2629788435982496,True,90.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
b4005a6e7a2146c204af8416,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,14,rejected_actionable,edge_below_floor,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051500-00,2026-05-05T15:00:00Z,2026-05-05T14:53:32.492Z,market_close_minus_seconds_to_close,no,side=no,,missing_in_forward_calibration_seed,387.508,0.865158,0.13484200000000002,0.865158,13.484200000000001,86.5158,1.0,0.0,0.018182364964000004,0.018182364964000004,0.14484312977083677,85_90,True,-5.484171,89.0,87.296148,0.23298644976589405,False,22.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
d18502ef9c352a38d9df5bd2,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,15,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051500-00,2026-05-05T15:00:00Z,2026-05-05T14:53:35.440Z,market_close_minus_seconds_to_close,no,side=no,,missing_in_forward_calibration_seed,384.56,0.866002,0.13399799999999995,0.866002,13.399799999999995,86.6002,1.0,0.0,0.017955464003999985,0.017955464003999985,0.14386806095354648,85_90,True,-7.399774,91.0,86.96282,0.22885858821854937,False,18.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
884713b1c4bf04991e902b7d,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,16,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051500-00,2026-05-05T15:00:00Z,2026-05-05T14:45:16.298Z,market_close_minus_seconds_to_close,yes,side=yes,,missing_in_forward_calibration_seed,883.702,0.468247,0.468247,0.5317529999999999,46.8247,53.17529999999999,0.0,0.0,0.21925525300900003,0.21925525300900003,0.6315761831687631,00_50,True,-3.1753,46.0,133.916264,1.2629788435982496,True,-92.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
e4ce0335cd34285e0c2ece46,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,17,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051515-15,2026-05-05T15:15:00Z,2026-05-05T15:00:30.926Z,market_close_minus_seconds_to_close,no,side=no,,missing_in_forward_calibration_seed,869.074,0.507784,0.492216,0.507784,49.221599999999995,50.778400000000005,1.0,0.0,0.242276590656,0.242276590656,0.677699118675862,50_60,True,-5.221567,52.0,130.07041,1.2760986451741716,True,96.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
3b214411b42d9a10ad0794f4,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,18,rejected_actionable,ask_too_high,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051515-15,2026-05-05T15:15:00Z,2026-05-05T15:11:27.858Z,market_close_minus_seconds_to_close,no,side=no,,missing_in_forward_calibration_seed,212.142,0.7286,0.2714,0.7286,27.139999999999997,72.86,1.0,0.0,0.07365795999999998,0.07365795999999998,0.3166303944076736,70_80,True,-21.140015,91.0,62.510561,0.18148956531667865,False,18.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
5b9abcdedcbeebb7f49cd9de,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,19,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051515-15,2026-05-05T15:15:00Z,2026-05-05T15:00:30.926Z,market_close_minus_seconds_to_close,yes,side=yes,,missing_in_forward_calibration_seed,869.074,0.492216,0.492216,0.507784,49.221599999999995,50.778400000000005,0.0,0.0,0.242276590656,0.242276590656,0.677699118675862,00_50,True,-3.778433,49.0,130.07041,1.2760986451741716,True,-98.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
98fe938bd2ccb1aa1ac5c8c6,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,20,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051530-30,2026-05-05T15:30:00Z,2026-05-05T15:15:30.525Z,market_close_minus_seconds_to_close,no,side=no,,missing_in_forward_calibration_seed,869.475,0.485832,0.514168,0.48583200000000004,51.416799999999995,48.583200000000005,0.0,1.0,0.23603273222399998,0.23603273222400004,0.6652052186811975,00_50,True,-7.416825,52.0,124.925983,1.1960717542039223,True,-104.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
88fe82d7a977e1f3fc0d759f,causal_seed_from_v28_forward_calibration,logs/edge_research/v28_forward_calibration_latest.csv,21,rejected_actionable,p_below_floor,rejected_actionable_from_posthoc_calibration_report,KXBTC15M-26MAY051530-30,2026-05-05T15:30:00Z,2026-05-05T15:15:30.525Z,market_close_minus_seconds_to_close,yes,side=yes,,missing_in_forward_calibration_seed,869.475,0.514168,0.514168,0.48583200000000004,51.416799999999995,48.583200000000005,1.0,1.0,0.23603273222400004,0.23603273222400004,0.6652052186811975,50_60,True,-1.583175,49.0,124.925983,1.1960717542039223,True,102.0,True,False,True,False,True,False,True,True,True,False,False,rejected_actionable_posthoc_not_promotion_source
