market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY072230-30,no,finalized,2026-05-08T02:30:14.999239Z,2026-05-08T02:30:00Z,2026-05-08T02:30:00Z,active,2026-05-07 22:27:20,2026-05-07 22:30:24,13,kalshi_api
KXBTC15M-26MAY072245-45,yes,finalized,2026-05-08T02:45:15.053395Z,2026-05-08T02:45:00Z,2026-05-08T02:45:00Z,active,2026-05-07 22:30:30,2026-05-07 22:45:29,60,kalshi_api
KXBTC15M-26MAY072300-00,,active,,2026-05-08T03:00:00Z,2026-05-08T03:00:00Z,active,2026-05-07 22:45:30,2026-05-07 22:47:44,9,kalshi_api
