pt_cents,sl_cents,trades,skipped,total_net_pnl_dollars,actual_net_pnl_dollars,delta_vs_actual_dollars,mean_net_pnl_dollars,std_net_pnl_dollars,sharpe_like,wins,losses,win_rate,exit_count,settlement_count,exit_rate,avg_hold_seconds
24,13,95,0,-2.58,-7.83,5.25,-0.027158,0.508424,-0.053416,26,69,0.2737,36,59,0.3789,272.45
19,11,95,0,-2.58,-7.83,5.25,-0.027158,0.485443,-0.055945,27,68,0.2842,45,50,0.4737,229.42
19,3,95,0,-2.58,-7.83,5.25,-0.027158,0.415184,-0.065412,21,74,0.2211,72,23,0.7579,130.57
38,12,95,0,-2.59,-7.83,5.24,-0.027263,0.509682,-0.053491,25,70,0.2632,35,60,0.3684,276.55
17,12,95,0,-2.61,-7.83,5.22,-0.027474,0.487763,-0.056326,28,67,0.2947,45,50,0.4737,237.47
26,11,95,0,-2.62,-7.83,5.21,-0.027579,0.498427,-0.055332,25,70,0.2632,38,57,0.4,254.02
40,12,95,0,-2.64,-7.83,5.19,-0.027789,0.52378,-0.053056,24,71,0.2526,35,60,0.3684,277.72
25,11,95,0,-2.65,-7.83,5.18,-0.027895,0.498105,-0.056002,25,70,0.2632,39,56,0.4105,253.43
20,12,95,0,-2.66,-7.83,5.17,-0.028,0.493368,-0.056753,27,68,0.2842,43,52,0.4526,243.46
19,4,95,0,-2.66,-7.83,5.17,-0.028,0.425845,-0.065752,22,73,0.2316,67,28,0.7053,147.06
22,4,95,0,-2.69,-7.83,5.14,-0.028316,0.431925,-0.065557,21,74,0.2211,67,28,0.7053,149.81
18,3,95,0,-2.69,-7.83,5.14,-0.028316,0.413983,-0.068398,21,74,0.2211,72,23,0.7579,129.92
24,11,95,0,-2.71,-7.83,5.12,-0.028526,0.497295,-0.057363,25,70,0.2632,40,55,0.4211,249.92
17,28,95,0,-2.74,-7.83,5.09,-0.028842,0.568269,-0.050754,33,62,0.3474,39,56,0.4105,278.53
23,13,95,0,-2.75,-7.83,5.08,-0.028947,0.506102,-0.057197,26,69,0.2737,39,56,0.4105,266.38
18,11,95,0,-2.76,-7.83,5.07,-0.029053,0.483626,-0.060073,27,68,0.2842,45,50,0.4737,228.56
21,4,95,0,-2.76,-7.83,5.07,-0.029053,0.431048,-0.0674,21,74,0.2211,67,28,0.7053,148.85
18,4,95,0,-2.77,-7.83,5.06,-0.029158,0.424672,-0.06866,22,73,0.2316,67,28,0.7053,146.41
26,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
27,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
28,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
29,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
30,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
31,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
32,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
33,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
34,3,95,0,-2.77,-7.83,5.06,-0.029158,0.42393,-0.06878,19,76,0.2,67,28,0.7053,146.53
17,3,95,0,-2.77,-7.83,5.06,-0.029158,0.413176,-0.07057,21,74,0.2211,73,22,0.7684,128.24
18,13,95,0,-2.79,-7.83,5.04,-0.029368,0.493036,-0.059566,28,67,0.2947,42,53,0.4421,244.44
25,3,95,0,-2.8,-7.83,5.03,-0.029474,0.42355,-0.069587,19,76,0.2,68,27,0.7158,145.94
19,29,95,0,-2.81,-7.83,5.02,-0.029579,0.590993,-0.05005,33,62,0.3474,38,57,0.4,283.93
17,4,95,0,-2.85,-7.83,4.98,-0.03,0.423883,-0.070774,22,73,0.2316,68,27,0.7158,144.74
24,3,95,0,-2.86,-7.83,4.97,-0.030105,0.422594,-0.071239,19,76,0.2,69,26,0.7263,142.42
19,58,95,0,-2.87,-7.83,4.96,-0.03021,0.735647,-0.041067,38,57,0.4,34,61,0.3579,312.61
37,12,95,0,-2.87,-7.83,4.96,-0.03021,0.504807,-0.059846,25,70,0.2632,35,60,0.3684,276.33
23,11,95,0,-2.88,-7.83,4.95,-0.030316,0.494915,-0.061254,25,70,0.2632,43,52,0.4526,243.84
35,12,95,0,-2.89,-7.83,4.94,-0.030421,0.504511,-0.060298,25,70,0.2632,35,60,0.3684,276.33
36,12,95,0,-2.89,-7.83,4.94,-0.030421,0.504511,-0.060298,25,70,0.2632,35,60,0.3684,276.33
16,12,95,0,-2.89,-7.83,4.94,-0.030421,0.484678,-0.062765,28,67,0.2947,45,50,0.4737,235.76
20,3,95,0,-2.91,-7.83,4.92,-0.030632,0.415036,-0.073805,20,75,0.2105,72,23,0.7579,130.98
17,11,95,0,-2.94,-7.83,4.89,-0.030947,0.481845,-0.064227,27,68,0.2842,46,49,0.4842,226.46
38,13,95,0,-2.97,-7.83,4.86,-0.031263,0.513161,-0.060923,25,70,0.2632,33,62,0.3474,282.03
17,13,95,0,-2.97,-7.83,4.86,-0.031263,0.491288,-0.063635,28,67,0.2947,43,52,0.4526,242.34
26,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
27,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
28,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
29,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
30,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
31,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
32,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
33,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
34,4,95,0,-2.98,-7.83,4.85,-0.031368,0.434799,-0.072145,20,75,0.2105,62,33,0.6526,163.34
16,3,95,0,-2.98,-7.83,4.85,-0.031368,0.410383,-0.076437,21,74,0.2211,73,22,0.7684,126.96
19,59,95,0,-2.99,-7.83,4.84,-0.031474,0.738866,-0.042597,38,57,0.4,34,61,0.3579,313.07
19,60,95,0,-2.99,-7.83,4.84,-0.031474,0.738866,-0.042597,38,57,0.4,34,61,0.3579,313.07
19,61,95,0,-2.99,-7.83,4.84,-0.031474,0.738866,-0.042597,38,57,0.4,34,61,0.3579,313.07
23,3,95,0,-2.99,-7.83,4.84,-0.031474,0.420476,-0.074852,19,76,0.2,71,24,0.7474,137.99
25,4,95,0,-3.01,-7.83,4.82,-0.031684,0.434427,-0.072933,20,75,0.2105,63,32,0.6632,162.76
40,13,95,0,-3.02,-7.83,4.81,-0.031789,0.527162,-0.060303,24,71,0.2526,33,62,0.3474,283.2
20,13,95,0,-3.02,-7.83,4.81,-0.031789,0.49685,-0.063982,27,68,0.2842,41,54,0.4316,248.33
18,29,95,0,-3.05,-7.83,4.78,-0.032105,0.588906,-0.054517,33,62,0.3474,38,57,0.4,282.65
20,11,95,0,-3.05,-7.83,4.78,-0.032105,0.486804,-0.065951,26,69,0.2737,44,51,0.4632,232.03
22,14,95,0,-3.06,-7.83,4.77,-0.03221,0.514348,-0.062624,27,68,0.2842,40,55,0.4211,260.69
38,11,95,0,-3.06,-7.83,4.77,-0.03221,0.501924,-0.064174,24,71,0.2526,37,58,0.3895,258.84
15,12,95,0,-3.06,-7.83,4.77,-0.03221,0.483199,-0.066661,28,67,0.2947,47,48,0.4947,231.92
16,4,95,0,-3.06,-7.83,4.77,-0.03221,0.421156,-0.076481,22,73,0.2316,68,27,0.7158,143.45
40,11,95,0,-3.07,-7.83,4.76,-0.032316,0.516033,-0.062623,23,72,0.2421,37,58,0.3895,259.58
39,12,95,0,-3.07,-7.83,4.76,-0.032316,0.515282,-0.062715,24,71,0.2526,35,60,0.3684,277.64
24,4,95,0,-3.07,-7.83,4.76,-0.032316,0.433493,-0.074547,20,75,0.2105,64,31,0.6737,159.24
19,62,95,0,-3.08,-7.83,4.75,-0.032421,0.741341,-0.043733,38,57,0.4,34,61,0.3579,313.07
19,43,95,0,-3.09,-7.83,4.74,-0.032526,0.671491,-0.048439,36,59,0.3789,37,58,0.3895,300.45
30,14,95,0,-3.11,-7.83,4.72,-0.032737,0.520396,-0.062908,26,69,0.2737,32,63,0.3368,284.78
31,14,95,0,-3.11,-7.83,4.72,-0.032737,0.520396,-0.062908,26,69,0.2737,32,63,0.3368,284.78
32,14,95,0,-3.11,-7.83,4.72,-0.032737,0.520396,-0.062908,26,69,0.2737,32,63,0.3368,284.78
33,14,95,0,-3.11,-7.83,4.72,-0.032737,0.520396,-0.062908,26,69,0.2737,32,63,0.3368,284.78
34,14,95,0,-3.11,-7.83,4.72,-0.032737,0.520396,-0.062908,26,69,0.2737,32,63,0.3368,284.78
20,4,95,0,-3.12,-7.83,4.71,-0.032842,0.426125,-0.077072,21,74,0.2211,67,28,0.7053,147.8
15,3,95,0,-3.12,-7.83,4.71,-0.032842,0.408879,-0.080322,21,74,0.2211,74,21,0.7789,124.74
19,21,95,0,-3.15,-7.83,4.68,-0.033158,0.550318,-0.060252,31,64,0.3263,38,57,0.4,274.84
29,14,95,0,-3.15,-7.83,4.68,-0.033158,0.519698,-0.063802,26,69,0.2737,33,62,0.3474,282.73
16,11,95,0,-3.15,-7.83,4.68,-0.033158,0.479444,-0.069159,27,68,0.2842,46,49,0.4842,225.18
17,55,95,0,-3.16,-7.83,4.67,-0.033263,0.703793,-0.047263,38,57,0.4,37,58,0.3895,304.65
17,56,95,0,-3.18,-7.83,4.65,-0.033474,0.704315,-0.047527,38,57,0.4,37,58,0.3895,304.66
27,14,95,0,-3.18,-7.83,4.65,-0.033474,0.519195,-0.064472,26,69,0.2737,33,62,0.3474,282.09
28,14,95,0,-3.18,-7.83,4.65,-0.033474,0.519195,-0.064472,26,69,0.2737,33,62,0.3474,282.09
18,58,95,0,-3.19,-7.83,4.64,-0.033579,0.733396,-0.045786,38,57,0.4,34,61,0.3579,310.28
21,14,95,0,-3.19,-7.83,4.64,-0.033579,0.512837,-0.065477,27,68,0.2842,40,55,0.4211,255.14
23,4,95,0,-3.2,-7.83,4.63,-0.033684,0.43142,-0.078077,20,75,0.2105,66,29,0.6947,154.81
15,4,95,0,-3.2,-7.83,4.63,-0.033684,0.419688,-0.08026,22,73,0.2316,69,26,0.7263,141.24
17,57,95,0,-3.23,-7.83,4.6,-0.034,0.705638,-0.048183,38,57,0.4,37,58,0.3895,304.67
26,14,95,0,-3.24,-7.83,4.59,-0.034105,0.518243,-0.065809,26,69,0.2737,33,62,0.3474,281.88
16,28,95,0,-3.25,-7.83,4.58,-0.03421,0.563437,-0.060718,33,62,0.3474,39,56,0.4105,276.05
37,13,95,0,-3.25,-7.83,4.58,-0.03421,0.508296,-0.067304,25,70,0.2632,33,62,0.3474,281.81
16,13,95,0,-3.25,-7.83,4.58,-0.03421,0.488202,-0.070074,28,67,0.2947,43,52,0.4526,240.63
38,3,95,0,-3.26,-7.83,4.57,-0.034316,0.425045,-0.080734,18,77,0.1895,67,28,0.7053,148.12
19,22,95,0,-3.27,-7.83,4.56,-0.034421,0.55204,-0.062352,31,64,0.3263,38,57,0.4,275.06
25,14,95,0,-3.27,-7.83,4.56,-0.034421,0.517929,-0.066459,26,69,0.2737,34,61,0.3579,281.3
35,13,95,0,-3.27,-7.83,4.56,-0.034421,0.508001,-0.067758,25,70,0.2632,33,62,0.3474,281.81
36,13,95,0,-3.27,-7.83,4.56,-0.034421,0.508001,-0.067758,25,70,0.2632,33,62,0.3474,281.81
14,3,95,0,-3.28,-7.83,4.55,-0.034526,0.407472,-0.084733,21,74,0.2211,74,21,0.7789,119.09
22,15,95,0,-3.3,-7.83,4.53,-0.034737,0.517325,-0.067147,27,68,0.2842,37,58,0.3895,266.19
19,14,95,0,-3.3,-7.83,4.53,-0.034737,0.504458,-0.06886,28,67,0.2947,41,54,0.4316,251.06
18,59,95,0,-3.31,-7.83,4.52,-0.034842,0.736619,-0.0473,38,57,0.4,34,61,0.3579,310.74
18,60,95,0,-3.31,-7.83,4.52,-0.034842,0.736619,-0.0473,38,57,0.4,34,61,0.3579,310.74
18,61,95,0,-3.31,-7.83,4.52,-0.034842,0.736619,-0.0473,38,57,0.4,34,61,0.3579,310.74
15,11,95,0,-3.32,-7.83,4.51,-0.034947,0.477938,-0.073121,27,68,0.2842,48,47,0.5053,221.33
24,14,95,0,-3.33,-7.83,4.5,-0.035053,0.517142,-0.067781,26,69,0.2737,35,60,0.3684,277.78
14,12,95,0,-3.33,-7.83,4.5,-0.035053,0.481067,-0.072864,28,67,0.2947,47,48,0.4947,225.08
37,11,95,0,-3.34,-7.83,4.49,-0.035158,0.496943,-0.070748,24,71,0.2526,37,58,0.3895,258.62
30,15,95,0,-3.35,-7.83,4.48,-0.035263,0.523336,-0.067381,26,69,0.2737,29,66,0.3053,290.28
31,15,95,0,-3.35,-7.83,4.48,-0.035263,0.523336,-0.067381,26,69,0.2737,29,66,0.3053,290.28
32,15,95,0,-3.35,-7.83,4.48,-0.035263,0.523336,-0.067381,26,69,0.2737,29,66,0.3053,290.28
33,15,95,0,-3.35,-7.83,4.48,-0.035263,0.523336,-0.067381,26,69,0.2737,29,66,0.3053,290.28
34,15,95,0,-3.35,-7.83,4.48,-0.035263,0.523336,-0.067381,26,69,0.2737,29,66,0.3053,290.28
18,43,95,0,-3.36,-7.83,4.47,-0.035368,0.669391,-0.052837,36,59,0.3789,37,58,0.3895,298.75
35,11,95,0,-3.36,-7.83,4.47,-0.035368,0.496641,-0.071215,24,71,0.2526,37,58,0.3895,258.62
36,11,95,0,-3.36,-7.83,4.47,-0.035368,0.496641,-0.071215,24,71,0.2526,37,58,0.3895,258.62
14,4,95,0,-3.36,-7.83,4.47,-0.035368,0.418314,-0.08455,22,73,0.2316,69,26,0.7263,135.59
21,28,95,0,-3.38,-7.83,4.45,-0.035579,0.58843,-0.060464,31,64,0.3263,37,58,0.3895,288.26
18,21,95,0,-3.39,-7.83,4.44,-0.035684,0.54806,-0.06511,31,64,0.3263,38,57,0.4,273.56
29,15,95,0,-3.39,-7.83,4.44,-0.035684,0.52264,-0.068277,26,69,0.2737,30,65,0.3158,288.23
18,62,95,0,-3.4,-7.83,4.43,-0.035789,0.739097,-0.048423,38,57,0.4,34,61,0.3579,310.74
27,15,95,0,-3.42,-7.83,4.41,-0.036,0.522138,-0.068947,26,69,0.2737,30,65,0.3158,287.6
28,15,95,0,-3.42,-7.83,4.41,-0.036,0.522138,-0.068947,26,69,0.2737,30,65,0.3158,287.6
15,13,95,0,-3.42,-7.83,4.41,-0.036,0.48672,-0.073964,28,67,0.2947,45,50,0.4737,236.79
21,15,95,0,-3.43,-7.83,4.4,-0.036105,0.515816,-0.069996,27,68,0.2842,37,58,0.3895,260.64
19,5,95,0,-3.44,-7.83,4.39,-0.03621,0.429248,-0.084358,22,73,0.2316,61,34,0.6421,165.25
15,28,95,0,-3.45,-7.83,4.38,-0.036316,0.561908,-0.064629,33,62,0.3474,41,54,0.4316,272.21
39,13,95,0,-3.45,-7.83,4.38,-0.036316,0.518685,-0.070015,24,71,0.2526,33,62,0.3474,283.12
38,4,95,0,-3.47,-7.83,4.36,-0.036526,0.43586,-0.083803,19,76,0.2,62,33,0.6526,164.94
22,5,95,0,-3.47,-7.83,4.36,-0.036526,0.435274,-0.083916,21,74,0.2211,61,34,0.6421,168.0
26,15,95,0,-3.48,-7.83,4.35,-0.036632,0.521188,-0.070285,26,69,0.2737,30,65,0.3158,287.39
40,4,95,0,-3.48,-7.83,4.35,-0.036632,0.452035,-0.081037,18,77,0.1895,62,33,0.6526,165.69
19,26,95,0,-3.49,-7.83,4.34,-0.036737,0.578657,-0.063486,32,63,0.3368,38,57,0.4,281.57
10,12,95,0,-3.49,-7.83,4.34,-0.036737,0.445329,-0.082494,31,64,0.3263,47,48,0.4947,212.74
19,30,95,0,-3.5,-7.83,4.33,-0.036842,0.602645,-0.061134,33,62,0.3474,38,57,0.4,284.52
23,14,95,0,-3.5,-7.83,4.33,-0.036842,0.514832,-0.071561,26,69,0.2737,38,57,0.4,271.71
39,11,95,0,-3.5,-7.83,4.33,-0.036842,0.507365,-0.072614,23,72,0.2421,37,58,0.3895,259.51
18,22,95,0,-3.51,-7.83,4.32,-0.036947,0.549783,-0.067203,31,64,0.3263,38,57,0.4,273.78
25,15,95,0,-3.51,-7.83,4.32,-0.036947,0.520875,-0.070933,26,69,0.2737,31,64,0.3263,286.8
19,27,95,0,-3.52,-7.83,4.31,-0.037053,0.579141,-0.063979,32,63,0.3368,38,57,0.4,281.63
19,15,95,0,-3.54,-7.83,4.29,-0.037263,0.507481,-0.073428,28,67,0.2947,38,57,0.4,256.56
18,14,95,0,-3.54,-7.83,4.29,-0.037263,0.501986,-0.074231,28,67,0.2947,41,54,0.4316,249.78
13,12,95,0,-3.54,-7.83,4.29,-0.037263,0.46158,-0.080729,29,66,0.3053,47,48,0.4947,221.53
21,5,95,0,-3.54,-7.83,4.29,-0.037263,0.43439,-0.085783,21,74,0.2211,61,34,0.6421,167.04
37,3,95,0,-3.54,-7.83,4.29,-0.037263,0.419136,-0.088905,18,77,0.1895,67,28,0.7053,147.9
17,29,95,0,-3.55,-7.83,4.28,-0.037368,0.584142,-0.063971,33,62,0.3474,39,56,0.4105,280.06
18,5,95,0,-3.55,-7.83,4.28,-0.037368,0.428061,-0.087297,22,73,0.2316,61,34,0.6421,164.6
35,3,95,0,-3.56,-7.83,4.27,-0.037474,0.418777,-0.089484,18,77,0.1895,67,28,0.7053,147.9
36,3,95,0,-3.56,-7.83,4.27,-0.037474,0.418777,-0.089484,18,77,0.1895,67,28,0.7053,147.9
24,15,95,0,-3.57,-7.83,4.26,-0.037579,0.520089,-0.072255,26,69,0.2737,32,63,0.3368,283.28
14,11,95,0,-3.59,-7.83,4.24,-0.037789,0.475766,-0.079429,27,68,0.2842,48,47,0.5053,214.49
19,44,95,0,-3.63,-7.83,4.2,-0.03821,0.683713,-0.055887,36,59,0.3789,37,58,0.3895,302.49
19,45,95,0,-3.63,-7.83,4.2,-0.03821,0.683713,-0.055887,36,59,0.3789,37,58,0.3895,302.49
17,5,95,0,-3.63,-7.83,4.2,-0.03821,0.427262,-0.089431,22,73,0.2316,62,33,0.6526,162.92
19,46,95,0,-3.65,-7.83,4.18,-0.038421,0.684003,-0.056171,36,59,0.3789,37,58,0.3895,302.5
17,21,95,0,-3.66,-7.83,4.17,-0.038526,0.545531,-0.070622,31,64,0.3263,39,56,0.4105,271.35
19,47,95,0,-3.67,-7.83,4.16,-0.038632,0.684299,-0.056454,36,59,0.3789,37,58,0.3895,302.5
19,19,95,0,-3.68,-7.83,4.15,-0.038737,0.541831,-0.071492,30,65,0.3158,38,57,0.4,267.02
22,10,95,0,-3.68,-7.83,4.15,-0.038737,0.478273,-0.080993,24,71,0.2526,46,49,0.4842,225.37
14,13,95,0,-3.69,-7.83,4.14,-0.038842,0.484581,-0.080156,28,67,0.2947,45,50,0.4737,229.95
39,3,95,0,-3.7,-7.83,4.13,-0.038947,0.431434,-0.090274,17,78,0.1789,67,28,0.7053,148.79
40,3,95,0,-3.7,-7.83,4.13,-0.038947,0.431434,-0.090274,17,78,0.1789,67,28,0.7053,148.79
17,14,95,0,-3.72,-7.83,4.11,-0.039158,0.50024,-0.078278,28,67,0.2947,42,53,0.4421,247.67
18,26,95,0,-3.73,-7.83,4.1,-0.039263,0.576494,-0.068107,32,63,0.3368,38,57,0.4,280.29
18,30,95,0,-3.74,-7.83,4.09,-0.039368,0.600569,-0.065552,33,62,0.3474,38,57,0.4,283.24
38,14,95,0,-3.74,-7.83,4.09,-0.039368,0.521844,-0.075441,25,70,0.2632,32,63,0.3368,287.79
23,15,95,0,-3.74,-7.83,4.09,-0.039368,0.517783,-0.076033,26,69,0.2737,35,60,0.3684,277.21
16,55,95,0,-3.75,-7.83,4.08,-0.039474,0.699335,-0.056445,38,57,0.4,37,58,0.3895,300.06
21,10,95,0,-3.75,-7.83,4.08,-0.039474,0.477465,-0.082673,24,71,0.2526,46,49,0.4842,224.41
10,11,95,0,-3.75,-7.83,4.08,-0.039474,0.439587,-0.089797,30,65,0.3158,48,47,0.5053,202.15
37,4,95,0,-3.75,-7.83,4.08,-0.039474,0.430085,-0.091781,19,76,0.2,62,33,0.6526,164.72
18,27,95,0,-3.76,-7.83,4.07,-0.039579,0.576978,-0.068597,32,63,0.3368,38,57,0.4,280.36
26,5,95,0,-3.76,-7.83,4.07,-0.039579,0.438069,-0.090349,20,75,0.2105,56,39,0.5895,181.53
27,5,95,0,-3.76,-7.83,4.07,-0.039579,0.438069,-0.090349,20,75,0.2105,56,39,0.5895,181.53
28,5,95,0,-3.76,-7.83,4.07,-0.039579,0.438069,-0.090349,20,75,0.2105,56,39,0.5895,181.53
29,5,95,0,-3.76,-7.83,4.07,-0.039579,0.438069,-0.090349,20,75,0.2105,56,39,0.5895,181.53
