entry_ts,exit_ts,market,side,entry_price_cents,exit_price_cents,entry_fee_cents,exit_fee_cents,net_pnl_cents,net_pnl_dollars,exit_reason,settlement_exit,hold_seconds,pt_cents,sl_cents,max_hold_seconds,sim_expected_net_cents,sim_sharpe_like,entry_fair_side_cents,entry_z_cents,entry_seconds_to_close
2026-05-02T00:10:02.878965+00:00,2026-05-02T00:12:17.692978+00:00,KXBTC15M-26MAY012015-15,no,18.0,23.0,2.0,2.0,1.0,0.01,max_hold,False,134.814,12.0,20.0,120.0,5.12,0.558852,40.2125,22.2125,297.124
2026-05-02T01:36:03.286998+00:00,2026-05-02T01:38:50.465007+00:00,KXBTC15M-26MAY012145-45,no,15.0,14.0,1.0,1.0,-3.0,-0.03,max_hold,False,167.178,12.0,20.0,120.0,6.38,0.671837,45.1012,19.6012,536.724
2026-05-02T03:35:15.115827+00:00,2026-05-02T03:38:19.400922+00:00,KXBTC15M-26MAY012345-45,no,13.0,12.0,1.0,1.0,-3.0,-0.03,max_hold,False,184.285,12.0,20.0,120.0,3.8,0.321761,26.9794,14.4794,584.917
2026-05-02T21:35:01.952850+00:00,2026-05-02T21:36:20.620325+00:00,KXBTC15M-26MAY021745-45,no,14.0,13.0,1.0,1.0,-3.0,-0.03,max_hold,False,78.667,12.0,20.0,60.0,5.5899,0.566655,32.9442,19.4442,598.072
2026-05-03T11:51:12.272650+00:00,2026-05-03T11:52:05.342158+00:00,KXBTC15M-26MAY030800-00,no,14.0,26.0,1.0,2.0,9.0,0.09,take_profit,False,53.07,12.0,20.0,120.0,6.7733,0.702667,49.8419,16.3419,527.74
2026-05-03T21:07:10.583575+00:00,2026-05-03T21:10:05.635006+00:00,KXBTC15M-26MAY031715-15,no,20.0,19.0,2.0,2.0,-5.0,-0.05,max_hold,False,175.051,12.0,20.0,120.0,3.4533,0.343622,36.1401,16.6401,469.437
2026-05-03T21:22:06.985733+00:00,2026-05-03T21:24:24.537222+00:00,KXBTC15M-26MAY031730-30,no,75.0,74.0,2.0,2.0,-5.0,-0.05,max_hold,False,137.551,12.0,20.0,60.0,5.16,0.692379,99.5,25.0,473.044
2026-05-03T21:37:19.997058+00:00,2026-05-03T21:41:24.782501+00:00,KXBTC15M-26MAY031745-45,no,81.0,80.0,2.0,2.0,-5.0,-0.05,max_hold,False,244.785,12.0,20.0,120.0,3.6933,0.379011,99.5,19.0,460.029
2026-05-04T08:05:42.588064+00:00,2026-05-04T08:07:54.878003+00:00,KXBTC15M-26MAY040415-15,no,82.0,81.0,2.0,2.0,-5.0,-0.05,max_hold,False,132.29,12.0,20.0,60.0,4.3867,0.500358,99.5,18.0,557.449
2026-05-04T09:10:35.985278+00:00,2026-05-04T09:12:36.307416+00:00,KXBTC15M-26MAY040515-15,no,15.0,25.0,1.0,2.0,7.0,0.07,max_hold,False,120.322,12.0,20.0,60.0,7.4667,0.863841,46.411,19.911,264.017
