entry_ts,exit_ts,market,side,entry_price_cents,exit_price_cents,entry_fee_cents,exit_fee_cents,net_pnl_cents,net_pnl_dollars,exit_reason,settlement_exit,hold_seconds,pt_cents,sl_cents,max_hold_seconds,sim_expected_net_cents,sim_sharpe_like,entry_fair_side_cents,entry_z_cents,entry_seconds_to_close
2026-05-01T14:36:29.663280+00:00,2026-05-01T14:42:34.535361+00:00,KXBTC15M-26MAY011045-45,no,75.0,69.0,2.0,2.0,-10.0,-0.1,max_hold,False,364.872,25.0,55.0,240.0,10.5,999.0,99.5,32.0,510.34
2026-05-01T19:36:32.795937+00:00,2026-05-01T19:40:37.558666+00:00,KXBTC15M-26MAY011545-45,yes,16.0,4.0,1.0,1.0,-14.0,-0.14,max_hold,False,244.763,25.0,55.0,240.0,23.0,999.0,45.5474,-25.0474,507.215
2026-05-01T19:51:18.243972+00:00,2026-05-01T19:55:50.442753+00:00,KXBTC15M-26MAY011600-00,yes,79.0,90.0,2.0,1.0,8.0,0.08,max_hold,False,272.199,25.0,55.0,240.0,20.0,999.0,99.5,-21.0,521.799
2026-05-02T01:36:03.286998+00:00,2026-05-02T01:42:02.628941+00:00,KXBTC15M-26MAY012145-45,no,15.0,14.0,1.0,1.0,-3.0,-0.03,max_hold,False,359.342,25.0,55.0,240.0,22.46,12.555522,45.1012,19.6012,536.724
2026-05-02T05:21:08.311750+00:00,2026-05-02T05:26:57.104702+00:00,KXBTC15M-26MAY020130-30,yes,27.0,15.0,2.0,1.0,-15.0,-0.15,max_hold,False,348.793,25.0,55.0,240.0,19.92,7.876042,38.0926,-11.5926,531.715
2026-05-02T15:08:20.401074+00:00,2026-05-02T15:12:50.506275+00:00,KXBTC15M-26MAY021115-15,yes,87.0,86.0,1.0,1.0,-3.0,-0.03,max_hold,False,270.105,25.0,55.0,240.0,21.96,12.276013,99.5,-13.0,399.623
2026-05-03T13:50:36.684791+00:00,2026-05-03T13:57:00.761301+00:00,KXBTC15M-26MAY031000-00,no,23.0,21.0,2.0,2.0,-6.0,-0.06,max_hold,False,384.077,25.0,55.0,240.0,18.96,10.598962,36.2589,14.2589,563.352
2026-05-03T15:05:20.594225+00:00,2026-05-03T15:09:50.601149+00:00,KXBTC15M-26MAY031115-15,yes,77.0,58.0,2.0,2.0,-23.0,-0.23,max_hold,False,270.007,25.0,55.0,240.0,19.0,999.0,99.5,-23.5,579.44
2026-05-03T19:07:21.502797+00:00,2026-05-03T19:08:44.911053+00:00,KXBTC15M-26MAY031515-15,yes,63.0,60.0,2.0,2.0,-7.0,-0.07,max_hold,False,83.408,25.0,55.0,60.0,20.0,999.0,99.5,-37.0,458.532
2026-05-03T20:56:22.227815+00:00,2026-05-03T20:57:22.352448+00:00,KXBTC15M-26MAY031700-00,yes,1.0,0.0,1.0,1.0,-3.0,-0.03,max_hold,False,60.125,25.0,35.0,60.0,22.0,999.0,45.5308,-45.0308,217.772
2026-05-03T21:37:19.997058+00:00,2026-05-03T21:41:24.782501+00:00,KXBTC15M-26MAY031745-45,no,81.0,80.0,2.0,2.0,-5.0,-0.05,max_hold,False,244.785,25.0,55.0,240.0,19.84,5.549614,99.5,19.0,460.029
2026-05-03T21:53:26.829588+00:00,2026-05-03T21:57:34.881492+00:00,KXBTC15M-26MAY031800-00,yes,78.0,100.0,2.0,1.0,19.0,0.19,max_hold,False,248.052,25.0,55.0,240.0,20.0,999.0,99.5,-22.0,393.187
