entry_ts,exit_ts,market,side,entry_price_cents,exit_price_cents,entry_fee_cents,exit_fee_cents,net_pnl_cents,net_pnl_dollars,exit_reason,settlement_exit,hold_seconds,pt_cents,sl_cents,max_hold_seconds,sim_expected_net_cents,sim_sharpe_like,entry_fair_side_cents,entry_z_cents,entry_seconds_to_close
2026-05-01T23:11:14.302037+00:00,2026-05-01T23:12:03.642875+00:00,KXBTC15M-26MAY011915-15,no,14.0,24.0,1.0,2.0,7.0,0.07,take_profit,False,49.341,8.0,35.0,120.0,5.785,1.906789,45.4709,26.9709,225.71
2026-05-02T00:10:02.878965+00:00,2026-05-02T00:12:17.692978+00:00,KXBTC15M-26MAY012015-15,no,18.0,23.0,2.0,2.0,1.0,0.01,max_hold,False,134.814,8.0,35.0,120.0,3.5431,0.80341,40.2125,22.2125,297.124
2026-05-04T08:08:26.022413+00:00,2026-05-04T08:10:23.649075+00:00,KXBTC15M-26MAY040415-15,no,67.0,81.0,2.0,2.0,10.0,0.1,take_profit,False,117.627,8.0,35.0,60.0,3.8925,1.812166,99.5,30.5,393.978
2026-05-04T09:10:35.985278+00:00,2026-05-04T09:12:36.307416+00:00,KXBTC15M-26MAY040515-15,no,15.0,25.0,1.0,2.0,7.0,0.07,take_profit,False,120.322,8.0,35.0,60.0,5.6775,1.529879,46.411,19.911,264.017
2026-05-04T09:26:34.100786+00:00,2026-05-04T09:28:05.768584+00:00,KXBTC15M-26MAY040530-30,no,19.0,18.0,2.0,2.0,-5.0,-0.05,max_hold,False,91.668,8.0,35.0,60.0,3.285,1.082766,47.9309,24.4309,205.899
2026-05-04T09:39:45.023865+00:00,2026-05-04T09:40:47.922309+00:00,KXBTC15M-26MAY040545-45,no,12.0,11.0,1.0,1.0,-3.0,-0.03,max_hold,False,62.898,8.0,35.0,60.0,4.9194,2.643703,45.4495,33.9495,315.01
2026-05-04T15:53:05.409773+00:00,2026-05-04T15:53:38.484143+00:00,KXBTC15M-26MAY041200-00,no,77.0,87.0,2.0,1.0,7.0,0.07,take_profit,False,33.074,8.0,35.0,60.0,3.57,0.834154,99.4503,18.9503,414.59
2026-05-05T02:08:51.989576+00:00,2026-05-05T02:13:16.047401+00:00,KXBTC15M-26MAY042215-15,no,10.0,21.0,1.0,2.0,8.0,0.08,take_profit,False,264.058,8.0,35.0,120.0,5.14,0.853554,25.1678,9.1678,368.023
2026-05-05T19:41:29.648037+00:00,2026-05-05T19:41:36.397079+00:00,KXBTC15M-26MAY051545-45,no,5.0,59.0,1.0,2.0,51.0,0.51,take_profit,False,6.749,8.0,35.0,120.0,5.785,1.906789,34.614,21.614,210.352
2026-05-05T20:09:06.472491+00:00,2026-05-05T20:09:20.507432+00:00,KXBTC15M-26MAY051615-15,no,28.0,76.0,2.0,2.0,44.0,0.44,take_profit,False,14.035,8.0,35.0,240.0,3.9194,2.106296,48.2107,19.7107,353.528
2026-05-05T20:38:05.409932+00:00,2026-05-05T20:38:17.796975+00:00,KXBTC15M-26MAY051645-45,no,4.0,51.0,1.0,2.0,44.0,0.44,take_profit,False,12.387,8.0,35.0,240.0,4.4724,0.695406,44.8362,17.3362,414.59
2026-05-05T21:53:04.155930+00:00,2026-05-05T21:57:08.821484+00:00,KXBTC15M-26MAY051800-00,no,21.0,20.0,2.0,2.0,-5.0,-0.05,max_hold,False,244.666,8.0,35.0,240.0,3.2952,1.228766,45.0401,24.0401,415.844
2026-05-05T22:27:04.548362+00:00,2026-05-05T22:27:23.844261+00:00,KXBTC15M-26MAY051830-30,no,4.0,79.0,1.0,2.0,72.0,0.72,take_profit,False,19.296,8.0,35.0,240.0,4.9602,0.796539,47.1941,28.1941,175.452
2026-05-06T00:54:30.237609+00:00,2026-05-06T00:56:30.621493+00:00,KXBTC15M-26MAY052100-00,no,16.0,79.0,1.0,2.0,60.0,0.6,take_profit,False,120.384,8.0,35.0,240.0,5.8702,2.623354,45.5379,27.0379,329.762
2026-05-06T01:24:36.104950+00:00,2026-05-06T01:28:50.003981+00:00,KXBTC15M-26MAY052130-30,no,5.0,10.0,1.0,1.0,3.0,0.03,max_hold,False,253.899,8.0,35.0,240.0,5.6387,1.459951,42.7609,36.7609,323.896
2026-05-06T01:42:09.290626+00:00,2026-05-06T01:42:22.107289+00:00,KXBTC15M-26MAY052145-45,no,4.0,21.0,1.0,2.0,14.0,0.14,take_profit,False,12.817,8.0,35.0,240.0,4.5369,0.597125,28.8712,22.8712,170.709
2026-05-06T01:53:06.461863+00:00,2026-05-06T01:53:12.984759+00:00,KXBTC15M-26MAY052200-00,no,5.0,22.0,1.0,2.0,14.0,0.14,take_profit,False,6.523,8.0,35.0,240.0,5.1792,0.895746,39.6486,30.1486,413.541
2026-05-06T02:41:46.714052+00:00,2026-05-06T02:42:08.613292+00:00,KXBTC15M-26MAY052245-45,no,6.0,79.0,1.0,2.0,70.0,0.7,take_profit,False,21.899,8.0,35.0,240.0,3.1756,0.308269,43.4322,27.4322,193.286
2026-05-06T02:55:25.500708+00:00,2026-05-06T02:55:45.510672+00:00,KXBTC15M-26MAY052300-00,no,16.0,39.0,1.0,2.0,20.0,0.2,take_profit,False,20.01,8.0,35.0,240.0,3.1332,0.319948,46.728,25.728,274.5
2026-05-06T03:53:02.435495+00:00,2026-05-06T03:53:15.697518+00:00,KXBTC15M-26MAY060000-00,no,31.0,40.0,2.0,2.0,5.0,0.05,take_profit,False,13.262,8.0,35.0,240.0,3.4325,0.782338,58.9266,23.9266,417.565
2026-05-06T05:53:01.654947+00:00,2026-05-06T05:57:01.745013+00:00,KXBTC15M-26MAY060200-00,no,16.0,20.0,1.0,2.0,1.0,0.01,max_hold,False,240.09,8.0,35.0,240.0,5.8388,2.220833,46.5439,30.5439,418.346
2026-05-06T06:25:19.497221+00:00,2026-05-06T06:29:30.026135+00:00,KXBTC15M-26MAY060230-30,no,17.0,21.0,1.0,2.0,1.0,0.01,max_hold,False,250.529,8.0,35.0,240.0,3.511,0.352917,47.4311,21.4311,280.503
2026-05-06T06:39:59.253263+00:00,2026-05-06T06:44:10.070837+00:00,KXBTC15M-26MAY060245-45,no,17.0,20.0,1.0,2.0,0.0,0.0,max_hold,False,250.818,8.0,35.0,240.0,3.3376,0.330151,43.6061,21.1061,300.747
2026-05-06T06:55:02.673819+00:00,2026-05-06T06:59:10.050662+00:00,KXBTC15M-26MAY060300-00,no,16.0,19.0,1.0,2.0,0.0,0.0,max_hold,False,247.377,8.0,35.0,240.0,3.3332,0.330104,48.0194,24.0194,297.327
2026-05-06T08:42:19.207277+00:00,2026-05-06T08:42:28.192197+00:00,KXBTC15M-26MAY060445-45,no,1.0,24.0,1.0,2.0,20.0,0.2,take_profit,False,8.985,8.0,35.0,240.0,3.0281,0.296519,19.8315,18.8315,160.794
2026-05-06T08:55:28.076778+00:00,2026-05-06T08:55:33.871742+00:00,KXBTC15M-26MAY060500-00,no,11.0,81.0,1.0,2.0,67.0,0.67,take_profit,False,5.795,8.0,35.0,240.0,4.6508,0.651123,47.4812,31.9812,271.924
2026-05-06T10:10:06.113228+00:00,2026-05-06T10:10:16.956816+00:00,KXBTC15M-26MAY060615-15,no,17.0,43.0,1.0,2.0,23.0,0.23,take_profit,False,10.844,8.0,35.0,240.0,4.0584,0.459302,46.4111,17.9111,293.888
2026-05-06T10:55:05.287544+00:00,2026-05-06T10:55:19.193492+00:00,KXBTC15M-26MAY060700-00,no,16.0,77.0,1.0,2.0,58.0,0.58,take_profit,False,13.906,8.0,35.0,240.0,3.9626,0.435083,47.4163,29.9163,294.714
2026-05-06T11:13:00.209965+00:00,2026-05-06T11:13:14.902057+00:00,KXBTC15M-26MAY060715-15,no,2.0,21.0,1.0,2.0,16.0,0.16,take_profit,False,14.692,8.0,35.0,240.0,3.84,0.467132,45.9093,44.4093,119.791
2026-05-06T14:23:07.148387+00:00,2026-05-06T14:27:19.146933+00:00,KXBTC15M-26MAY061030-30,no,24.0,23.0,2.0,2.0,-5.0,-0.05,max_hold,False,251.999,8.0,35.0,240.0,3.285,1.082766,46.7085,20.7085,412.852
