pt_cents,sl_cents,trades,skipped,total_net_pnl_dollars,actual_net_pnl_dollars,delta_vs_actual_dollars,mean_net_pnl_dollars,std_net_pnl_dollars,sharpe_like,wins,losses,win_rate,exit_count,settlement_count,exit_rate,avg_hold_seconds
30,28,95,0,-6.8,-7.83,1.03,-0.071579,0.609123,-0.117512,28,67,0.2947,27,68,0.2842,321.5
31,28,95,0,-6.8,-7.83,1.03,-0.071579,0.609123,-0.117512,28,67,0.2947,27,68,0.2842,321.5
32,28,95,0,-6.8,-7.83,1.03,-0.071579,0.609123,-0.117512,28,67,0.2947,27,68,0.2842,321.5
33,28,95,0,-6.8,-7.83,1.03,-0.071579,0.609123,-0.117512,28,67,0.2947,27,68,0.2842,321.5
26,25,95,0,-6.8,-7.83,1.03,-0.071579,0.572929,-0.124935,27,68,0.2842,29,66,0.3053,311.24
27,25,95,0,-6.8,-7.83,1.03,-0.071579,0.572929,-0.124935,27,68,0.2842,29,66,0.3053,311.24
6,57,95,0,-6.8,-7.83,1.03,-0.071579,0.566098,-0.126443,43,52,0.4526,45,50,0.4737,239.78
7,12,95,0,-6.8,-7.83,1.03,-0.071579,0.367392,-0.19483,30,65,0.3158,50,45,0.5263,191.31
5,15,95,0,-6.8,-7.83,1.03,-0.071579,0.363568,-0.196879,37,58,0.3895,49,46,0.5158,195.81
28,57,95,0,-6.81,-7.83,1.02,-0.071684,0.777739,-0.09217,34,61,0.3579,20,75,0.2105,357.04
5,45,95,0,-6.81,-7.83,1.02,-0.071684,0.527079,-0.136003,45,50,0.4737,48,47,0.5053,227.76
5,46,95,0,-6.81,-7.83,1.02,-0.071684,0.527079,-0.136003,45,50,0.4737,48,47,0.5053,227.76
5,47,95,0,-6.81,-7.83,1.02,-0.071684,0.527079,-0.136003,45,50,0.4737,48,47,0.5053,227.76
5,48,95,0,-6.81,-7.83,1.02,-0.071684,0.527079,-0.136003,45,50,0.4737,48,47,0.5053,227.76
5,49,95,0,-6.81,-7.83,1.02,-0.071684,0.527079,-0.136003,45,50,0.4737,48,47,0.5053,227.76
5,50,95,0,-6.81,-7.83,1.02,-0.071684,0.527079,-0.136003,45,50,0.4737,48,47,0.5053,227.76
5,51,95,0,-6.81,-7.83,1.02,-0.071684,0.527079,-0.136003,45,50,0.4737,48,47,0.5053,227.76
1,57,95,0,-6.81,-7.83,1.02,-0.071684,0.446418,-0.160577,32,59,0.3368,56,39,0.5895,181.49
7,23,95,0,-6.82,-7.83,1.01,-0.071789,0.433153,-0.165737,35,60,0.3684,43,52,0.4526,228.53
10,56,95,0,-6.83,-7.83,1.0,-0.071895,0.654949,-0.109771,39,56,0.4105,40,55,0.4211,277.06
39,30,95,0,-6.83,-7.83,1.0,-0.071895,0.640388,-0.112267,27,68,0.2842,24,71,0.2526,331.77
40,30,95,0,-6.83,-7.83,1.0,-0.071895,0.640388,-0.112267,27,68,0.2842,24,71,0.2526,331.77
27,27,95,0,-6.85,-7.83,0.98,-0.072105,0.604677,-0.119246,28,67,0.2947,29,66,0.3053,317.79
23,24,95,0,-6.85,-7.83,0.98,-0.072105,0.568158,-0.12691,27,68,0.2842,31,64,0.3263,306.8
10,57,95,0,-6.86,-7.83,0.97,-0.07221,0.655783,-0.110113,39,56,0.4105,40,55,0.4211,277.06
25,25,95,0,-6.86,-7.83,0.97,-0.07221,0.572057,-0.12623,27,68,0.2842,29,66,0.3053,311.03
6,58,95,0,-6.86,-7.83,0.97,-0.07221,0.56806,-0.127118,43,52,0.4526,45,50,0.4737,239.79
21,25,95,0,-6.86,-7.83,0.97,-0.07221,0.566546,-0.127457,28,67,0.2947,36,59,0.3789,289.84
6,38,95,0,-6.86,-7.83,0.97,-0.07221,0.494007,-0.146173,41,54,0.4316,45,50,0.4737,227.68
28,58,95,0,-6.87,-7.83,0.96,-0.072316,0.779168,-0.092811,34,61,0.3579,20,75,0.2105,357.05
28,28,95,0,-6.87,-7.83,0.96,-0.072316,0.60805,-0.118931,28,67,0.2947,28,67,0.2947,319.45
1,58,95,0,-6.87,-7.83,0.96,-0.072316,0.448903,-0.161094,32,59,0.3368,56,39,0.5895,181.51
5,27,95,0,-6.87,-7.83,0.96,-0.072316,0.448274,-0.16132,42,53,0.4421,48,47,0.5053,213.37
5,28,95,0,-6.87,-7.83,0.96,-0.072316,0.448274,-0.16132,42,53,0.4421,48,47,0.5053,213.37
5,29,95,0,-6.87,-7.83,0.96,-0.072316,0.448274,-0.16132,42,53,0.4421,48,47,0.5053,213.37
7,14,95,0,-6.87,-7.83,0.96,-0.072316,0.378649,-0.190983,31,64,0.3263,47,48,0.4947,208.17
4,14,95,0,-6.87,-7.83,0.96,-0.072316,0.345427,-0.209352,38,57,0.4,53,42,0.5579,181.18
14,66,95,0,-6.88,-7.83,0.95,-0.072421,0.751418,-0.096379,38,57,0.4,36,59,0.3789,305.49
14,67,95,0,-6.88,-7.83,0.95,-0.072421,0.751418,-0.096379,38,57,0.4,36,59,0.3789,305.49
14,68,95,0,-6.88,-7.83,0.95,-0.072421,0.751418,-0.096379,38,57,0.4,36,59,0.3789,305.49
14,69,95,0,-6.88,-7.83,0.95,-0.072421,0.751418,-0.096379,38,57,0.4,36,59,0.3789,305.49
14,70,95,0,-6.88,-7.83,0.95,-0.072421,0.751418,-0.096379,38,57,0.4,36,59,0.3789,305.49
14,71,95,0,-6.88,-7.83,0.95,-0.072421,0.751418,-0.096379,38,57,0.4,36,59,0.3789,305.49
14,72,95,0,-6.88,-7.83,0.95,-0.072421,0.751418,-0.096379,38,57,0.4,36,59,0.3789,305.49
20,49,95,0,-6.88,-7.83,0.95,-0.072421,0.71343,-0.101511,34,61,0.3579,34,61,0.3579,313.35
26,27,95,0,-6.88,-7.83,0.95,-0.072421,0.60425,-0.119853,28,67,0.2947,29,66,0.3053,316.84
10,17,95,0,-6.88,-7.83,0.95,-0.072421,0.446634,-0.162148,29,66,0.3053,41,54,0.4316,234.64
6,30,95,0,-6.89,-7.83,0.94,-0.072526,0.476474,-0.152215,40,55,0.4211,45,50,0.4737,224.61
14,65,95,0,-6.9,-7.83,0.93,-0.072632,0.751968,-0.096589,38,57,0.4,38,57,0.4,302.31
10,29,95,0,-6.9,-7.83,0.93,-0.072632,0.525787,-0.138139,34,61,0.3579,41,54,0.4316,255.89
27,57,95,0,-6.91,-7.83,0.92,-0.072737,0.776578,-0.093663,34,61,0.3579,21,74,0.2211,355.61
24,25,95,0,-6.91,-7.83,0.92,-0.072737,0.571557,-0.127261,27,68,0.2842,30,65,0.3158,310.45
36,20,95,0,-6.91,-7.83,0.92,-0.072737,0.539003,-0.134947,25,70,0.2632,28,67,0.2947,305.31
4,21,95,0,-6.91,-7.83,0.92,-0.072737,0.387876,-0.187526,41,54,0.4316,49,46,0.5158,194.68
24,56,95,0,-6.92,-7.83,0.91,-0.072842,0.768462,-0.094789,34,61,0.3579,23,72,0.2421,353.01
14,49,95,0,-6.92,-7.83,0.91,-0.072842,0.677206,-0.107563,36,59,0.3789,40,55,0.4211,290.34
10,58,95,0,-6.92,-7.83,0.91,-0.072842,0.657477,-0.11079,39,56,0.4105,40,55,0.4211,277.07
9,24,95,0,-6.92,-7.83,0.91,-0.072842,0.49662,-0.146676,33,62,0.3474,41,54,0.4316,245.17
6,31,95,0,-6.92,-7.83,0.91,-0.072842,0.477112,-0.152673,40,55,0.4211,45,50,0.4737,225.02
17,36,95,0,-6.93,-7.83,0.9,-0.072947,0.640606,-0.113872,33,62,0.3474,38,57,0.4,285.4
34,20,95,0,-6.93,-7.83,0.9,-0.072947,0.538718,-0.135409,25,70,0.2632,28,67,0.2947,305.31
35,20,95,0,-6.93,-7.83,0.9,-0.072947,0.538718,-0.135409,25,70,0.2632,28,67,0.2947,305.31
4,17,95,0,-6.93,-7.83,0.9,-0.072947,0.369652,-0.197341,39,56,0.4105,49,46,0.5158,190.91
26,57,95,0,-6.94,-7.83,0.89,-0.073053,0.776246,-0.09411,34,61,0.3579,21,74,0.2211,354.66
15,38,95,0,-6.94,-7.83,0.89,-0.073053,0.62972,-0.116008,34,61,0.3579,39,56,0.4105,281.37
17,37,95,0,-6.95,-7.83,0.88,-0.073158,0.640848,-0.114158,33,62,0.3474,38,57,0.4,285.47
14,41,95,0,-6.96,-7.83,0.87,-0.073263,0.650092,-0.112696,35,60,0.3684,41,54,0.4316,283.11
20,26,95,0,-6.96,-7.83,0.87,-0.073263,0.588683,-0.124453,29,66,0.3053,37,58,0.3895,282.58
14,26,95,0,-6.96,-7.83,0.87,-0.073263,0.565942,-0.129453,31,64,0.3263,41,54,0.4316,267.14
7,17,95,0,-6.96,-7.83,0.87,-0.073263,0.401294,-0.182567,32,63,0.3368,43,52,0.4526,217.92
27,58,95,0,-6.97,-7.83,0.86,-0.073368,0.778008,-0.094303,34,61,0.3579,21,74,0.2211,355.62
14,50,95,0,-6.97,-7.83,0.86,-0.073368,0.6784,-0.108149,36,59,0.3789,40,55,0.4211,290.35
14,51,95,0,-6.97,-7.83,0.86,-0.073368,0.6784,-0.108149,36,59,0.3789,40,55,0.4211,290.35
16,40,95,0,-6.97,-7.83,0.86,-0.073368,0.645623,-0.11364,34,61,0.3579,39,56,0.4105,286.05
27,28,95,0,-6.97,-7.83,0.86,-0.073368,0.606563,-0.120958,28,67,0.2947,29,66,0.3053,318.02
25,27,95,0,-6.97,-7.83,0.86,-0.073368,0.603011,-0.12167,28,67,0.2947,29,66,0.3053,316.63
11,24,95,0,-6.97,-7.83,0.86,-0.073368,0.504506,-0.145426,32,63,0.3368,41,54,0.4316,253.51
20,50,95,0,-6.98,-7.83,0.85,-0.073474,0.715703,-0.102659,34,61,0.3579,34,61,0.3579,313.52
20,51,95,0,-6.98,-7.83,0.85,-0.073474,0.715703,-0.102659,34,61,0.3579,34,61,0.3579,313.52
22,21,95,0,-6.99,-7.83,0.84,-0.073579,0.540988,-0.136008,26,69,0.2737,35,60,0.3684,288.78
26,58,95,0,-7.0,-7.83,0.83,-0.073684,0.777677,-0.094749,34,61,0.3579,21,74,0.2211,354.67
26,28,95,0,-7.0,-7.83,0.83,-0.073684,0.606137,-0.121564,28,67,0.2947,29,66,0.3053,317.07
23,25,95,0,-7.0,-7.83,0.83,-0.073684,0.570407,-0.129178,27,68,0.2842,31,64,0.3263,306.93
14,73,95,0,-7.01,-7.83,0.82,-0.073789,0.75544,-0.097677,38,57,0.4,36,59,0.3789,306.34
9,25,95,0,-7.01,-7.83,0.82,-0.073789,0.498182,-0.148117,33,62,0.3474,41,54,0.4316,245.3
10,15,95,0,-7.01,-7.83,0.82,-0.073789,0.430688,-0.171329,28,67,0.2947,42,53,0.4421,232.0
1,13,95,0,-7.01,-7.83,0.82,-0.073789,0.285632,-0.258338,28,63,0.2947,60,35,0.6316,149.39
15,75,95,0,-7.02,-7.83,0.81,-0.073895,0.765699,-0.096506,38,57,0.4,33,62,0.3474,311.19
17,55,95,0,-7.02,-7.83,0.81,-0.073895,0.734868,-0.100555,36,59,0.3789,35,60,0.3684,305.93
14,42,95,0,-7.02,-7.83,0.81,-0.073895,0.651354,-0.113448,35,60,0.3684,41,54,0.4316,283.96
14,43,95,0,-7.02,-7.83,0.81,-0.073895,0.651354,-0.113448,35,60,0.3684,41,54,0.4316,283.96
14,35,95,0,-7.02,-7.83,0.81,-0.073895,0.606794,-0.121779,33,62,0.3474,41,54,0.4316,275.96
24,27,95,0,-7.02,-7.83,0.81,-0.073895,0.602536,-0.12264,28,67,0.2947,30,65,0.3158,316.04
10,21,95,0,-7.02,-7.83,0.81,-0.073895,0.480216,-0.153878,31,64,0.3263,41,54,0.4316,244.1
7,29,95,0,-7.02,-7.83,0.81,-0.073895,0.477977,-0.154599,37,58,0.3895,43,52,0.4526,233.92
10,19,95,0,-7.02,-7.83,0.81,-0.073895,0.466144,-0.158523,30,65,0.3158,41,54,0.4316,236.74
25,57,95,0,-7.03,-7.83,0.8,-0.074,0.775281,-0.095449,34,61,0.3579,21,74,0.2211,354.44
15,77,95,0,-7.03,-7.83,0.8,-0.074,0.765903,-0.096618,38,57,0.4,32,63,0.3368,313.08
15,78,95,0,-7.03,-7.83,0.8,-0.074,0.765903,-0.096618,38,57,0.4,32,63,0.3368,313.08
19,45,95,0,-7.03,-7.83,0.8,-0.074,0.699736,-0.105754,34,61,0.3579,35,60,0.3684,309.3
19,46,95,0,-7.03,-7.83,0.8,-0.074,0.699736,-0.105754,34,61,0.3579,35,60,0.3684,309.3
37,21,95,0,-7.03,-7.83,0.8,-0.074,0.54984,-0.134585,25,70,0.2632,28,67,0.2947,305.87
10,18,95,0,-7.03,-7.83,0.8,-0.074,0.448395,-0.165033,29,66,0.3053,41,54,0.4316,234.93
20,64,95,0,-7.04,-7.83,0.79,-0.074105,0.79711,-0.092967,36,59,0.3789,30,65,0.3158,326.92
15,76,95,0,-7.04,-7.83,0.79,-0.074105,0.766109,-0.096729,38,57,0.4,33,62,0.3474,311.2
14,74,95,0,-7.04,-7.83,0.79,-0.074105,0.756369,-0.097975,38,57,0.4,36,59,0.3789,306.55
15,52,95,0,-7.04,-7.83,0.79,-0.074105,0.689091,-0.107541,36,59,0.3789,38,57,0.4,295.28
21,27,95,0,-7.04,-7.83,0.79,-0.074105,0.596877,-0.124155,29,66,0.3053,36,59,0.3789,295.24
6,39,95,0,-7.04,-7.83,0.79,-0.074105,0.498663,-0.148608,41,54,0.4316,45,50,0.4737,228.51
7,20,95,0,-7.04,-7.83,0.79,-0.074105,0.425119,-0.174316,34,61,0.3579,43,52,0.4526,221.79
1,16,95,0,-7.04,-7.83,0.79,-0.074105,0.312993,-0.236763,29,62,0.3053,56,39,0.5895,160.79
19,47,95,0,-7.05,-7.83,0.78,-0.07421,0.700015,-0.106013,34,61,0.3579,35,60,0.3684,309.31
21,11,95,0,-7.05,-7.83,0.78,-0.07421,0.441139,-0.168225,21,74,0.2211,49,46,0.5158,212.75
4,18,95,0,-7.05,-7.83,0.78,-0.07421,0.371293,-0.19987,39,56,0.4105,49,46,0.5158,191.11
11,25,95,0,-7.06,-7.83,0.77,-0.074316,0.506044,-0.146856,32,63,0.3368,41,54,0.4316,253.64
29,11,95,0,-7.06,-7.83,0.77,-0.074316,0.448586,-0.165667,20,75,0.2105,43,52,0.4526,229.18
30,11,95,0,-7.06,-7.83,0.77,-0.074316,0.448586,-0.165667,20,75,0.2105,43,52,0.4526,229.18
31,11,95,0,-7.06,-7.83,0.77,-0.074316,0.448586,-0.165667,20,75,0.2105,43,52,0.4526,229.18
32,11,95,0,-7.06,-7.83,0.77,-0.074316,0.448586,-0.165667,20,75,0.2105,43,52,0.4526,229.18
33,11,95,0,-7.06,-7.83,0.77,-0.074316,0.448586,-0.165667,20,75,0.2105,43,52,0.4526,229.18
15,80,95,0,-7.07,-7.83,0.76,-0.074421,0.767208,-0.097002,38,57,0.4,30,65,0.3158,314.68
19,48,95,0,-7.07,-7.83,0.76,-0.074421,0.700299,-0.10627,34,61,0.3579,35,60,0.3684,309.31
15,53,95,0,-7.07,-7.83,0.76,-0.074421,0.689827,-0.107884,36,59,0.3789,38,57,0.4,295.28
36,30,95,0,-7.07,-7.83,0.76,-0.074421,0.62491,-0.119091,28,67,0.2947,25,70,0.2632,329.58
39,21,95,0,-7.07,-7.83,0.76,-0.074421,0.562864,-0.132218,24,71,0.2526,27,68,0.2842,307.83
40,21,95,0,-7.07,-7.83,0.76,-0.074421,0.562864,-0.132218,24,71,0.2526,27,68,0.2842,307.83
29,44,95,0,-7.08,-7.83,0.75,-0.074526,0.720908,-0.103378,32,63,0.3368,23,72,0.2421,347.58
30,44,95,0,-7.08,-7.83,0.75,-0.074526,0.720908,-0.103378,32,63,0.3368,23,72,0.2421,347.58
31,44,95,0,-7.08,-7.83,0.75,-0.074526,0.720908,-0.103378,32,63,0.3368,23,72,0.2421,347.58
32,44,95,0,-7.08,-7.83,0.75,-0.074526,0.720908,-0.103378,32,63,0.3368,23,72,0.2421,347.58
33,44,95,0,-7.08,-7.83,0.75,-0.074526,0.720908,-0.103378,32,63,0.3368,23,72,0.2421,347.58
22,30,95,0,-7.08,-7.83,0.75,-0.074526,0.616826,-0.120822,29,66,0.3053,34,61,0.3579,309.02
1,27,95,0,-7.08,-7.83,0.75,-0.074526,0.376653,-0.197864,30,61,0.3158,56,39,0.5895,171.03
1,28,95,0,-7.08,-7.83,0.75,-0.074526,0.376653,-0.197864,30,61,0.3158,56,39,0.5895,171.03
1,29,95,0,-7.08,-7.83,0.75,-0.074526,0.376653,-0.197864,30,61,0.3158,56,39,0.5895,171.03
25,58,95,0,-7.09,-7.83,0.74,-0.074632,0.776713,-0.096086,34,61,0.3579,21,74,0.2211,354.46
15,79,95,0,-7.09,-7.83,0.74,-0.074632,0.767864,-0.097194,38,57,0.4,32,63,0.3368,313.5
12,56,95,0,-7.09,-7.83,0.74,-0.074632,0.679879,-0.109772,38,57,0.4,39,56,0.4105,283.96
34,30,95,0,-7.09,-7.83,0.74,-0.074632,0.624663,-0.119475,28,67,0.2947,25,70,0.2632,329.58
35,30,95,0,-7.09,-7.83,0.74,-0.074632,0.624663,-0.119475,28,67,0.2947,25,70,0.2632,329.58
9,44,95,0,-7.09,-7.83,0.74,-0.074632,0.607255,-0.1229,38,57,0.4,41,54,0.4316,262.01
25,28,95,0,-7.09,-7.83,0.74,-0.074632,0.6049,-0.123378,28,67,0.2947,29,66,0.3053,316.86
21,56,95,0,-7.1,-7.83,0.73,-0.074737,0.762461,-0.098021,35,60,0.3684,30,65,0.3158,329.44
13,45,95,0,-7.1,-7.83,0.73,-0.074737,0.664076,-0.112542,36,59,0.3789,41,54,0.4316,281.24
13,46,95,0,-7.1,-7.83,0.73,-0.074737,0.664076,-0.112542,36,59,0.3789,41,54,0.4316,281.24
38,20,95,0,-7.1,-7.83,0.73,-0.074737,0.548694,-0.136208,24,71,0.2526,27,68,0.2842,307.41
6,40,95,0,-7.1,-7.83,0.73,-0.074737,0.500229,-0.149405,41,54,0.4316,45,50,0.4737,228.72
8,24,95,0,-7.1,-7.83,0.73,-0.074737,0.486179,-0.153723,34,61,0.3579,42,53,0.4421,241.37
37,56,95,0,-7.11,-7.83,0.72,-0.074842,0.773647,-0.096739,33,62,0.3474,18,77,0.1895,363.06
23,56,95,0,-7.11,-7.83,0.72,-0.074842,0.766591,-0.09763,34,61,0.3579,24,71,0.2526,348.36
20,41,95,0,-7.11,-7.83,0.72,-0.074842,0.686131,-0.109078,33,62,0.3474,35,60,0.3684,305.5
22,24,95,0,-7.11,-7.83,0.72,-0.074842,0.564795,-0.132512,27,68,0.2842,34,61,0.3579,300.73
7,45,95,0,-7.11,-7.83,0.72,-0.074842,0.56085,-0.133444,40,55,0.4211,43,52,0.4526,248.88
7,46,95,0,-7.11,-7.83,0.72,-0.074842,0.56085,-0.133444,40,55,0.4211,43,52,0.4526,248.88
7,47,95,0,-7.11,-7.83,0.72,-0.074842,0.56085,-0.133444,40,55,0.4211,43,52,0.4526,248.88
7,48,95,0,-7.11,-7.83,0.72,-0.074842,0.56085,-0.133444,40,55,0.4211,43,52,0.4526,248.88
7,49,95,0,-7.11,-7.83,0.72,-0.074842,0.56085,-0.133444,40,55,0.4211,43,52,0.4526,248.88
7,18,95,0,-7.11,-7.83,0.72,-0.074842,0.40325,-0.185597,32,63,0.3368,43,52,0.4526,218.21
12,57,95,0,-7.12,-7.83,0.71,-0.074947,0.680682,-0.110106,38,57,0.4,39,56,0.4105,283.97
13,47,95,0,-7.12,-7.83,0.71,-0.074947,0.66437,-0.11281,36,59,0.3789,41,54,0.4316,281.24
15,39,95,0,-7.12,-7.83,0.71,-0.074947,0.633376,-0.11833,34,61,0.3579,39,56,0.4105,282.2
5,52,95,0,-7.12,-7.83,0.71,-0.074947,0.537621,-0.139406,45,50,0.4737,48,47,0.5053,228.83
5,53,95,0,-7.12,-7.83,0.71,-0.074947,0.537621,-0.139406,45,50,0.4737,48,47,0.5053,228.83
5,54,95,0,-7.12,-7.83,0.71,-0.074947,0.537621,-0.139406,45,50,0.4737,48,47,0.5053,228.83
20,11,95,0,-7.12,-7.83,0.71,-0.074947,0.440244,-0.170241,21,74,0.2211,49,46,0.5158,211.79
1,12,95,0,-7.12,-7.83,0.71,-0.074947,0.283132,-0.264708,27,64,0.2842,61,34,0.6421,141.32
11,59,95,0,-7.13,-7.83,0.7,-0.075053,0.682098,-0.110032,39,56,0.4105,39,56,0.4105,280.02
28,11,95,0,-7.13,-7.83,0.7,-0.075053,0.447123,-0.167857,20,75,0.2105,44,51,0.4632,227.12
13,48,95,0,-7.14,-7.83,0.69,-0.075158,0.664669,-0.113076,36,59,0.3789,41,54,0.4316,281.25
24,28,95,0,-7.14,-7.83,0.69,-0.075158,0.604425,-0.124346,28,67,0.2947,30,65,0.3158,316.27
39,56,95,0,-7.15,-7.83,0.68,-0.075263,0.782957,-0.096127,32,63,0.3368,17,78,0.1789,365.03
40,56,95,0,-7.15,-7.83,0.68,-0.075263,0.782957,-0.096127,32,63,0.3368,17,78,0.1789,365.03
24,57,95,0,-7.15,-7.83,0.68,-0.075263,0.774151,-0.09722,34,61,0.3579,23,72,0.2421,353.06
28,44,95,0,-7.15,-7.83,0.68,-0.075263,0.719998,-0.104532,32,63,0.3368,24,71,0.2526,345.53
16,54,95,0,-7.15,-7.83,0.68,-0.075263,0.713215,-0.105526,36,59,0.3789,37,58,0.3895,301.46
20,35,95,0,-7.15,-7.83,0.68,-0.075263,0.637133,-0.118128,31,64,0.3263,37,58,0.3895,292.06
13,32,95,0,-7.15,-7.83,0.68,-0.075263,0.593073,-0.126904,33,62,0.3474,41,54,0.4316,267.27
37,24,95,0,-7.15,-7.83,0.68,-0.075263,0.573279,-0.131285,26,69,0.2737,27,68,0.2842,317.82
21,28,95,0,-7.16,-7.83,0.67,-0.075368,0.598784,-0.125869,29,66,0.3053,36,59,0.3789,295.47
7,50,95,0,-7.16,-7.83,0.67,-0.075368,0.56229,-0.134038,40,55,0.4211,43,52,0.4526,248.89
7,51,95,0,-7.16,-7.83,0.67,-0.075368,0.56229,-0.134038,40,55,0.4211,43,52,0.4526,248.89
26,11,95,0,-7.16,-7.83,0.67,-0.075368,0.44653,-0.168787,20,75,0.2105,44,51,0.4632,226.49
27,11,95,0,-7.16,-7.83,0.67,-0.075368,0.44653,-0.168787,20,75,0.2105,44,51,0.4632,226.49
20,42,95,0,-7.17,-7.83,0.66,-0.075474,0.687326,-0.109808,33,62,0.3474,35,60,0.3684,306.34
20,43,95,0,-7.17,-7.83,0.66,-0.075474,0.687326,-0.109808,33,62,0.3474,35,60,0.3684,306.34
29,31,95,0,-7.17,-7.83,0.66,-0.075474,0.644076,-0.117181,29,66,0.3053,26,69,0.2737,326.41
30,31,95,0,-7.17,-7.83,0.66,-0.075474,0.644076,-0.117181,29,66,0.3053,26,69,0.2737,326.41
31,31,95,0,-7.17,-7.83,0.66,-0.075474,0.644076,-0.117181,29,66,0.3053,26,69,0.2737,326.41
32,31,95,0,-7.17,-7.83,0.66,-0.075474,0.644076,-0.117181,29,66,0.3053,26,69,0.2737,326.41
33,31,95,0,-7.17,-7.83,0.66,-0.075474,0.644076,-0.117181,29,66,0.3053,26,69,0.2737,326.41
9,30,95,0,-7.17,-7.83,0.66,-0.075474,0.538032,-0.140277,35,60,0.3684,41,54,0.4316,250.44
12,58,95,0,-7.18,-7.83,0.65,-0.075579,0.682311,-0.110769,38,57,0.4,39,56,0.4105,283.98
23,27,95,0,-7.18,-7.83,0.65,-0.075579,0.600538,-0.125852,28,67,0.2947,31,64,0.3263,312.33
39,24,95,0,-7.19,-7.83,0.64,-0.075684,0.585781,-0.129202,25,70,0.2632,26,69,0.2737,319.78
40,24,95,0,-7.19,-7.83,0.64,-0.075684,0.585781,-0.129202,25,70,0.2632,26,69,0.2737,319.78
8,25,95,0,-7.19,-7.83,0.64,-0.075684,0.487771,-0.155163,34,61,0.3579,42,53,0.4421,241.5
8,45,95,0,-7.2,-7.83,0.63,-0.075789,0.603924,-0.125495,39,56,0.4105,42,53,0.4421,260.16
8,46,95,0,-7.2,-7.83,0.63,-0.075789,0.603924,-0.125495,39,56,0.4105,42,53,0.4421,260.16
8,47,95,0,-7.2,-7.83,0.63,-0.075789,0.603924,-0.125495,39,56,0.4105,42,53,0.4421,260.16
8,48,95,0,-7.2,-7.83,0.63,-0.075789,0.603924,-0.125495,39,56,0.4105,42,53,0.4421,260.16
8,49,95,0,-7.2,-7.83,0.63,-0.075789,0.603924,-0.125495,39,56,0.4105,42,53,0.4421,260.16
9,31,95,0,-7.2,-7.83,0.63,-0.075789,0.538595,-0.140717,35,60,0.3684,41,54,0.4316,250.86
20,66,95,0,-7.21,-7.83,0.62,-0.075895,0.80001,-0.094867,36,59,0.3789,28,67,0.2947,330.47
20,67,95,0,-7.21,-7.83,0.62,-0.075895,0.80001,-0.094867,36,59,0.3789,28,67,0.2947,330.47
20,68,95,0,-7.21,-7.83,0.62,-0.075895,0.80001,-0.094867,36,59,0.3789,28,67,0.2947,330.47
20,69,95,0,-7.21,-7.83,0.62,-0.075895,0.80001,-0.094867,36,59,0.3789,28,67,0.2947,330.47
20,70,95,0,-7.21,-7.83,0.62,-0.075895,0.80001,-0.094867,36,59,0.3789,28,67,0.2947,330.47
24,58,95,0,-7.21,-7.83,0.62,-0.075895,0.775584,-0.097855,34,61,0.3579,23,72,0.2421,353.07
14,38,95,0,-7.21,-7.83,0.62,-0.075895,0.627807,-0.120889,34,61,0.3579,41,54,0.4316,277.52
13,33,95,0,-7.21,-7.83,0.62,-0.075895,0.594175,-0.127731,33,62,0.3474,41,54,0.4316,267.28
6,32,95,0,-7.22,-7.83,0.61,-0.076,0.483923,-0.15705,40,55,0.4211,45,50,0.4737,225.44
25,11,95,0,-7.22,-7.83,0.61,-0.076,0.445405,-0.170631,20,75,0.2105,44,51,0.4632,226.28
20,65,95,0,-7.23,-7.83,0.6,-0.076105,0.800525,-0.095069,36,59,0.3789,30,65,0.3158,327.29
8,30,95,0,-7.23,-7.83,0.6,-0.076105,0.527062,-0.144395,36,59,0.3789,42,53,0.4421,246.64
5,41,95,0,-7.23,-7.83,0.6,-0.076105,0.505039,-0.150692,44,51,0.4632,48,47,0.5053,222.98
18,11,95,0,-7.23,-7.83,0.6,-0.076105,0.431887,-0.176216,22,73,0.2316,49,46,0.5158,209.79
28,31,95,0,-7.24,-7.83,0.59,-0.07621,0.643056,-0.118513,29,66,0.3053,27,68,0.2842,324.36
11,30,95,0,-7.24,-7.83,0.59,-0.07621,0.545545,-0.139696,34,61,0.3579,41,54,0.4316,258.78
27,44,95,0,-7.25,-7.83,0.58,-0.076316,0.718739,-0.10618,32,63,0.3368,25,70,0.2632,344.1
11,60,95,0,-7.25,-7.83,0.58,-0.076316,0.685541,-0.111322,39,56,0.4105,39,56,0.4105,280.48
11,61,95,0,-7.25,-7.83,0.58,-0.076316,0.685541,-0.111322,39,56,0.4105,39,56,0.4105,280.48
11,62,95,0,-7.25,-7.83,0.58,-0.076316,0.685541,-0.111322,39,56,0.4105,39,56,0.4105,280.48
20,38,95,0,-7.25,-7.83,0.58,-0.076316,0.657699,-0.116034,32,63,0.3368,36,59,0.3789,295.37
19,32,95,0,-7.25,-7.83,0.58,-0.076316,0.62268,-0.12256,31,64,0.3263,37,58,0.3895,288.42
8,50,95,0,-7.25,-7.83,0.58,-0.076316,0.605261,-0.126087,39,56,0.4105,42,53,0.4421,260.17
8,51,95,0,-7.25,-7.83,0.58,-0.076316,0.605261,-0.126087,39,56,0.4105,42,53,0.4421,260.17
38,30,95,0,-7.26,-7.83,0.57,-0.076421,0.633282,-0.120674,27,68,0.2842,24,71,0.2526,331.69
22,25,95,0,-7.26,-7.83,0.57,-0.076421,0.567049,-0.13477,27,68,0.2842,34,61,0.3579,300.86
