pt_cents,sl_cents,trades,skipped,total_net_pnl_dollars,actual_net_pnl_dollars,delta_vs_actual_dollars,mean_net_pnl_dollars,std_net_pnl_dollars,sharpe_like,wins,losses,win_rate,exit_count,settlement_count,exit_rate,avg_hold_seconds
18,74,85,0,0.33,-6.64,6.97,0.003882,0.734319,0.005287,38,47,0.4471,30,55,0.3529,318.84
18,75,85,0,0.32,-6.64,6.96,0.003765,0.734445,0.005126,38,47,0.4471,29,56,0.3412,319.26
18,77,85,0,0.31,-6.64,6.95,0.003647,0.734696,0.004964,38,47,0.4471,28,57,0.3294,321.37
18,78,85,0,0.31,-6.64,6.95,0.003647,0.734696,0.004964,38,47,0.4471,28,57,0.3294,321.37
18,79,85,0,0.31,-6.64,6.95,0.003647,0.734696,0.004964,38,47,0.4471,28,57,0.3294,321.37
18,80,85,0,0.31,-6.64,6.95,0.003647,0.734696,0.004964,38,47,0.4471,28,57,0.3294,321.37
18,76,85,0,0.3,-6.64,6.94,0.003529,0.734948,0.004802,38,47,0.4471,29,56,0.3412,319.26
17,64,85,0,0.25,-6.64,6.89,0.002941,0.726215,0.00405,38,47,0.4471,32,53,0.3765,311.56
18,44,85,0,0.24,-6.64,6.88,0.002824,0.657875,0.004292,36,49,0.4235,35,50,0.4118,300.77
15,56,85,0,0.13,-6.64,6.77,0.001529,0.672625,0.002274,38,47,0.4471,35,50,0.4118,299.39
15,57,85,0,0.1,-6.64,6.74,0.001177,0.673573,0.001747,38,47,0.4471,35,50,0.4118,299.39
17,66,85,0,0.08,-6.64,6.72,0.000941,0.729988,0.001289,38,47,0.4471,30,55,0.3529,315.53
17,67,85,0,0.08,-6.64,6.72,0.000941,0.729988,0.001289,38,47,0.4471,30,55,0.3529,315.53
17,68,85,0,0.08,-6.64,6.72,0.000941,0.729988,0.001289,38,47,0.4471,30,55,0.3529,315.53
17,69,85,0,0.08,-6.64,6.72,0.000941,0.729988,0.001289,38,47,0.4471,30,55,0.3529,315.53
17,70,85,0,0.08,-6.64,6.72,0.000941,0.729988,0.001289,38,47,0.4471,30,55,0.3529,315.53
17,71,85,0,0.08,-6.64,6.72,0.000941,0.729988,0.001289,38,47,0.4471,30,55,0.3529,315.53
17,72,85,0,0.08,-6.64,6.72,0.000941,0.729988,0.001289,38,47,0.4471,30,55,0.3529,315.53
17,65,85,0,0.06,-6.64,6.7,0.000706,0.730645,0.000966,38,47,0.4471,32,53,0.3765,311.97
17,73,85,0,0.05,-6.64,6.69,0.000588,0.731086,0.000805,38,47,0.4471,30,55,0.3529,316.0
15,58,85,0,0.04,-6.64,6.68,0.000471,0.675496,0.000697,38,47,0.4471,35,50,0.4118,299.4
17,74,85,0,0.02,-6.64,6.66,0.000235,0.732197,0.000321,38,47,0.4471,30,55,0.3529,316.23
17,75,85,0,0.01,-6.64,6.65,0.000118,0.732323,0.000161,38,47,0.4471,29,56,0.3412,316.65
17,77,85,0,0.0,-6.64,6.64,0.0,0.732574,0.0,38,47,0.4471,28,57,0.3294,318.76
17,78,85,0,0.0,-6.64,6.64,0.0,0.732574,0.0,38,47,0.4471,28,57,0.3294,318.76
17,79,85,0,0.0,-6.64,6.64,0.0,0.732574,0.0,38,47,0.4471,28,57,0.3294,318.76
17,80,85,0,0.0,-6.64,6.64,0.0,0.732574,0.0,38,47,0.4471,28,57,0.3294,318.76
17,76,85,0,-0.01,-6.64,6.63,-0.000118,0.732826,-0.00016,38,47,0.4471,29,56,0.3412,316.66
17,44,85,0,-0.02,-6.64,6.62,-0.000235,0.655876,-0.000359,36,49,0.4235,35,50,0.4118,298.87
16,59,85,0,-0.07,-6.64,6.57,-0.000823,0.704839,-0.001168,38,47,0.4471,34,51,0.4,306.31
20,56,85,0,-0.08,-6.64,6.56,-0.000941,0.718901,-0.001309,36,49,0.4235,29,56,0.3412,322.76
14,56,85,0,-0.14,-6.64,6.5,-0.001647,0.670978,-0.002455,38,47,0.4471,37,48,0.4353,295.08
14,57,85,0,-0.17,-6.64,6.47,-0.002,0.671927,-0.002976,38,47,0.4471,37,48,0.4353,295.09
18,29,85,0,-0.18,-6.64,6.46,-0.002118,0.587714,-0.003603,33,52,0.3882,36,49,0.4235,282.47
16,60,85,0,-0.19,-6.64,6.45,-0.002235,0.708717,-0.003154,38,47,0.4471,34,51,0.4,306.82
16,61,85,0,-0.19,-6.64,6.45,-0.002235,0.708717,-0.003154,38,47,0.4471,34,51,0.4,306.82
16,62,85,0,-0.19,-6.64,6.45,-0.002235,0.708717,-0.003154,38,47,0.4471,34,51,0.4,306.82
14,58,85,0,-0.23,-6.64,6.41,-0.002706,0.673851,-0.004015,38,47,0.4471,37,48,0.4353,295.1
16,63,85,0,-0.28,-6.64,6.36,-0.003294,0.711692,-0.004629,38,47,0.4471,34,51,0.4,306.82
18,45,85,0,-0.3,-6.64,6.34,-0.003529,0.672429,-0.005249,36,49,0.4235,35,50,0.4118,303.05
18,46,85,0,-0.3,-6.64,6.34,-0.003529,0.672429,-0.005249,36,49,0.4235,35,50,0.4118,303.05
20,57,85,0,-0.31,-6.64,6.33,-0.003647,0.72597,-0.005024,36,49,0.4235,29,56,0.3412,322.81
18,47,85,0,-0.32,-6.64,6.32,-0.003765,0.672778,-0.005596,36,49,0.4235,35,50,0.4118,303.05
18,48,85,0,-0.34,-6.64,6.3,-0.004,0.673134,-0.005942,36,49,0.4235,35,50,0.4118,303.05
20,58,85,0,-0.37,-6.64,6.27,-0.004353,0.72775,-0.005981,36,49,0.4235,29,56,0.3412,322.82
17,29,85,0,-0.41,-6.64,6.23,-0.004823,0.585736,-0.008235,33,52,0.3882,36,49,0.4235,281.04
16,64,85,0,-0.53,-6.64,6.11,-0.006235,0.720421,-0.008655,38,47,0.4471,34,51,0.4,307.06
17,45,85,0,-0.56,-6.64,6.08,-0.006588,0.670445,-0.009827,36,49,0.4235,35,50,0.4118,301.15
17,46,85,0,-0.56,-6.64,6.08,-0.006588,0.670445,-0.009827,36,49,0.4235,35,50,0.4118,301.15
17,47,85,0,-0.58,-6.64,6.06,-0.006823,0.670794,-0.010172,36,49,0.4235,35,50,0.4118,301.15
17,48,85,0,-0.6,-6.64,6.04,-0.007059,0.67115,-0.010517,36,49,0.4235,35,50,0.4118,301.16
15,59,85,0,-0.64,-6.64,6.0,-0.007529,0.700647,-0.010746,38,47,0.4471,34,51,0.4,301.18
16,66,85,0,-0.7,-6.64,5.94,-0.008235,0.724199,-0.011372,38,47,0.4471,32,53,0.3765,311.03
16,67,85,0,-0.7,-6.64,5.94,-0.008235,0.724199,-0.011372,38,47,0.4471,32,53,0.3765,311.03
16,68,85,0,-0.7,-6.64,5.94,-0.008235,0.724199,-0.011372,38,47,0.4471,32,53,0.3765,311.03
16,69,85,0,-0.7,-6.64,5.94,-0.008235,0.724199,-0.011372,38,47,0.4471,32,53,0.3765,311.03
16,70,85,0,-0.7,-6.64,5.94,-0.008235,0.724199,-0.011372,38,47,0.4471,32,53,0.3765,311.03
16,71,85,0,-0.7,-6.64,5.94,-0.008235,0.724199,-0.011372,38,47,0.4471,32,53,0.3765,311.03
16,72,85,0,-0.7,-6.64,5.94,-0.008235,0.724199,-0.011372,38,47,0.4471,32,53,0.3765,311.03
16,65,85,0,-0.72,-6.64,5.92,-0.008471,0.724859,-0.011686,38,47,0.4471,34,51,0.4,307.47
16,73,85,0,-0.73,-6.64,5.91,-0.008588,0.725301,-0.011841,38,47,0.4471,32,53,0.3765,311.5
19,56,85,0,-0.75,-6.64,5.89,-0.008823,0.713098,-0.012373,36,49,0.4235,30,55,0.3529,319.83
16,74,85,0,-0.76,-6.64,5.88,-0.008941,0.726417,-0.012309,38,47,0.4471,32,53,0.3765,311.73
15,60,85,0,-0.76,-6.64,5.88,-0.008941,0.704535,-0.012691,38,47,0.4471,34,51,0.4,301.69
15,61,85,0,-0.76,-6.64,5.88,-0.008941,0.704535,-0.012691,38,47,0.4471,34,51,0.4,301.69
15,62,85,0,-0.76,-6.64,5.88,-0.008941,0.704535,-0.012691,38,47,0.4471,34,51,0.4,301.69
16,75,85,0,-0.77,-6.64,5.87,-0.009059,0.726542,-0.012468,38,47,0.4471,31,54,0.3647,312.15
18,49,85,0,-0.77,-6.64,5.87,-0.009059,0.682413,-0.013275,36,49,0.4235,34,51,0.4,304.83
16,44,85,0,-0.77,-6.64,5.87,-0.009059,0.649666,-0.013944,36,49,0.4235,37,48,0.4353,294.84
16,77,85,0,-0.78,-6.64,5.86,-0.009176,0.726794,-0.012626,38,47,0.4471,30,55,0.3529,314.26
16,78,85,0,-0.78,-6.64,5.86,-0.009176,0.726794,-0.012626,38,47,0.4471,30,55,0.3529,314.26
16,79,85,0,-0.78,-6.64,5.86,-0.009176,0.726794,-0.012626,38,47,0.4471,30,55,0.3529,314.26
16,80,85,0,-0.78,-6.64,5.86,-0.009176,0.726794,-0.012626,38,47,0.4471,30,55,0.3529,314.26
16,76,85,0,-0.79,-6.64,5.85,-0.009294,0.727047,-0.012783,38,47,0.4471,31,54,0.3647,312.16
13,56,85,0,-0.79,-6.64,5.85,-0.009294,0.666583,-0.013943,38,47,0.4471,37,48,0.4353,286.69
9,56,85,0,-0.81,-6.64,5.83,-0.009529,0.606901,-0.015702,40,45,0.4706,38,47,0.4471,265.68
18,50,85,0,-0.82,-6.64,5.82,-0.009647,0.683794,-0.014108,36,49,0.4235,34,51,0.4,304.84
18,51,85,0,-0.82,-6.64,5.82,-0.009647,0.683794,-0.014108,36,49,0.4235,34,51,0.4,304.84
13,57,85,0,-0.82,-6.64,5.82,-0.009647,0.667534,-0.014452,38,47,0.4471,37,48,0.4353,286.7
9,57,85,0,-0.84,-6.64,5.8,-0.009882,0.607944,-0.016255,40,45,0.4706,38,47,0.4471,265.69
15,63,85,0,-0.85,-6.64,5.79,-0.01,0.707517,-0.014134,38,47,0.4471,34,51,0.4,301.69
18,30,85,0,-0.87,-6.64,5.77,-0.010235,0.603373,-0.016963,33,52,0.3882,36,49,0.4235,283.71
29,13,85,0,-0.87,-6.64,5.77,-0.010235,0.53415,-0.019162,26,59,0.3059,31,54,0.3647,278.47
30,13,85,0,-0.87,-6.64,5.77,-0.010235,0.53415,-0.019162,26,59,0.3059,31,54,0.3647,278.47
31,13,85,0,-0.87,-6.64,5.77,-0.010235,0.53415,-0.019162,26,59,0.3059,31,54,0.3647,278.47
32,13,85,0,-0.87,-6.64,5.77,-0.010235,0.53415,-0.019162,26,59,0.3059,31,54,0.3647,278.47
33,13,85,0,-0.87,-6.64,5.77,-0.010235,0.53415,-0.019162,26,59,0.3059,31,54,0.3647,278.47
13,58,85,0,-0.88,-6.64,5.76,-0.010353,0.669462,-0.015464,38,47,0.4471,37,48,0.4353,286.71
9,58,85,0,-0.9,-6.64,5.74,-0.010588,0.610061,-0.017356,40,45,0.4706,38,47,0.4471,265.7
14,59,85,0,-0.91,-6.64,5.73,-0.010706,0.699024,-0.015315,38,47,0.4471,36,49,0.4235,296.88
16,29,85,0,-0.92,-6.64,5.72,-0.010823,0.580954,-0.018631,33,52,0.3882,37,48,0.4353,278.15
28,13,85,0,-0.94,-6.64,5.7,-0.011059,0.532876,-0.020753,26,59,0.3059,32,53,0.3765,276.17
26,13,85,0,-0.97,-6.64,5.67,-0.011412,0.532362,-0.021436,26,59,0.3059,32,53,0.3765,275.47
27,13,85,0,-0.97,-6.64,5.67,-0.011412,0.532362,-0.021436,26,59,0.3059,32,53,0.3765,275.47
19,57,85,0,-0.98,-6.64,5.66,-0.011529,0.720194,-0.016009,36,49,0.4235,30,55,0.3529,319.88
18,41,85,0,-1.0,-6.64,5.64,-0.011765,0.650599,-0.018083,35,50,0.4118,35,50,0.4118,296.05
14,60,85,0,-1.03,-6.64,5.61,-0.012118,0.702914,-0.017239,38,47,0.4471,36,49,0.4235,297.39
14,61,85,0,-1.03,-6.64,5.61,-0.012118,0.702914,-0.017239,38,47,0.4471,36,49,0.4235,297.39
14,62,85,0,-1.03,-6.64,5.61,-0.012118,0.702914,-0.017239,38,47,0.4471,36,49,0.4235,297.39
17,49,85,0,-1.03,-6.64,5.61,-0.012118,0.680432,-0.017809,36,49,0.4235,34,51,0.4,302.93
25,13,85,0,-1.03,-6.64,5.61,-0.012118,0.531393,-0.022803,26,59,0.3059,32,53,0.3765,275.23
21,13,85,0,-1.03,-6.64,5.61,-0.012118,0.524745,-0.023092,27,58,0.3176,39,46,0.4588,251.54
19,58,85,0,-1.04,-6.64,5.6,-0.012235,0.72198,-0.016947,36,49,0.4235,30,55,0.3529,319.89
20,59,85,0,-1.05,-6.64,5.59,-0.012353,0.751102,-0.016446,36,49,0.4235,28,57,0.3294,324.6
18,42,85,0,-1.06,-6.64,5.58,-0.012471,0.652077,-0.019124,35,50,0.4118,35,50,0.4118,297.0
18,43,85,0,-1.06,-6.64,5.58,-0.012471,0.652077,-0.019124,35,50,0.4118,35,50,0.4118,297.0
17,50,85,0,-1.08,-6.64,5.56,-0.012706,0.681815,-0.018635,36,49,0.4235,34,51,0.4,302.94
17,51,85,0,-1.08,-6.64,5.56,-0.012706,0.681815,-0.018635,36,49,0.4235,34,51,0.4,302.94
24,13,85,0,-1.08,-6.64,5.56,-0.012706,0.530858,-0.023935,26,59,0.3059,33,52,0.3882,274.58
15,64,85,0,-1.1,-6.64,5.54,-0.012941,0.71627,-0.018067,38,47,0.4471,34,51,0.4,301.93
17,30,85,0,-1.1,-6.64,5.54,-0.012941,0.601411,-0.021518,33,52,0.3882,36,49,0.4235,282.28
14,63,85,0,-1.12,-6.64,5.52,-0.013176,0.705899,-0.018666,38,47,0.4471,36,49,0.4235,297.39
18,52,85,0,-1.16,-6.64,5.48,-0.013647,0.694082,-0.019662,36,49,0.4235,34,51,0.4,306.05
20,13,85,0,-1.16,-6.64,5.48,-0.013647,0.523227,-0.026082,27,58,0.3176,39,46,0.4588,245.34
20,60,85,0,-1.17,-6.64,5.47,-0.013765,0.75472,-0.018238,36,49,0.4235,28,57,0.3294,325.11
20,61,85,0,-1.17,-6.64,5.47,-0.013765,0.75472,-0.018238,36,49,0.4235,28,57,0.3294,325.11
20,62,85,0,-1.17,-6.64,5.47,-0.013765,0.75472,-0.018238,36,49,0.4235,28,57,0.3294,325.11
23,13,85,0,-1.17,-6.64,5.47,-0.013765,0.529593,-0.025991,26,59,0.3059,34,51,0.4,270.65
18,53,85,0,-1.19,-6.64,5.45,-0.014,0.694931,-0.020146,36,49,0.4235,34,51,0.4,306.05
29,14,85,0,-1.25,-6.64,5.39,-0.014706,0.538387,-0.027315,26,59,0.3059,30,55,0.3529,284.26
30,14,85,0,-1.25,-6.64,5.39,-0.014706,0.538387,-0.027315,26,59,0.3059,30,55,0.3529,284.26
31,14,85,0,-1.25,-6.64,5.39,-0.014706,0.538387,-0.027315,26,59,0.3059,30,55,0.3529,284.26
32,14,85,0,-1.25,-6.64,5.39,-0.014706,0.538387,-0.027315,26,59,0.3059,30,55,0.3529,284.26
33,14,85,0,-1.25,-6.64,5.39,-0.014706,0.538387,-0.027315,26,59,0.3059,30,55,0.3529,284.26
20,63,85,0,-1.26,-6.64,5.38,-0.014823,0.757498,-0.019569,36,49,0.4235,28,57,0.3294,325.11
17,41,85,0,-1.26,-6.64,5.38,-0.014823,0.648509,-0.022858,35,50,0.4118,35,50,0.4118,294.15
15,66,85,0,-1.27,-6.64,5.37,-0.014941,0.720051,-0.02075,38,47,0.4471,32,53,0.3765,305.89
15,67,85,0,-1.27,-6.64,5.37,-0.014941,0.720051,-0.02075,38,47,0.4471,32,53,0.3765,305.89
15,68,85,0,-1.27,-6.64,5.37,-0.014941,0.720051,-0.02075,38,47,0.4471,32,53,0.3765,305.89
15,69,85,0,-1.27,-6.64,5.37,-0.014941,0.720051,-0.02075,38,47,0.4471,32,53,0.3765,305.89
15,70,85,0,-1.27,-6.64,5.37,-0.014941,0.720051,-0.02075,38,47,0.4471,32,53,0.3765,305.89
15,71,85,0,-1.27,-6.64,5.37,-0.014941,0.720051,-0.02075,38,47,0.4471,32,53,0.3765,305.89
15,72,85,0,-1.27,-6.64,5.37,-0.014941,0.720051,-0.02075,38,47,0.4471,32,53,0.3765,305.89
15,65,85,0,-1.29,-6.64,5.35,-0.015176,0.720712,-0.021058,38,47,0.4471,34,51,0.4,302.34
15,73,85,0,-1.3,-6.64,5.34,-0.015294,0.721156,-0.021208,38,47,0.4471,32,53,0.3765,306.36
16,45,85,0,-1.31,-6.64,5.33,-0.015412,0.664285,-0.0232,36,49,0.4235,37,48,0.4353,297.12
16,46,85,0,-1.31,-6.64,5.33,-0.015412,0.664285,-0.0232,36,49,0.4235,37,48,0.4353,297.12
17,42,85,0,-1.32,-6.64,5.32,-0.015529,0.649988,-0.023892,35,50,0.4118,35,50,0.4118,295.1
17,43,85,0,-1.32,-6.64,5.32,-0.015529,0.649988,-0.023892,35,50,0.4118,35,50,0.4118,295.1
28,14,85,0,-1.32,-6.64,5.32,-0.015529,0.537116,-0.028912,26,59,0.3059,31,54,0.3647,281.97
18,13,85,0,-1.32,-6.64,5.32,-0.015529,0.514012,-0.030212,28,57,0.3294,40,45,0.4706,240.78
15,74,85,0,-1.33,-6.64,5.31,-0.015647,0.722274,-0.021664,38,47,0.4471,32,53,0.3765,306.6
16,47,85,0,-1.33,-6.64,5.31,-0.015647,0.664635,-0.023542,36,49,0.4235,37,48,0.4353,297.12
6,44,85,0,-1.33,-6.64,5.31,-0.015647,0.48401,-0.032328,42,43,0.4941,42,43,0.4941,231.23
15,75,85,0,-1.34,-6.64,5.3,-0.015765,0.722399,-0.021823,38,47,0.4471,31,54,0.3647,307.02
15,44,85,0,-1.34,-6.64,5.3,-0.015765,0.645029,-0.02444,36,49,0.4235,37,48,0.4353,289.7
15,77,85,0,-1.35,-6.64,5.29,-0.015882,0.722651,-0.021978,38,47,0.4471,30,55,0.3529,309.13
15,78,85,0,-1.35,-6.64,5.29,-0.015882,0.722651,-0.021978,38,47,0.4471,30,55,0.3529,309.13
15,79,85,0,-1.35,-6.64,5.29,-0.015882,0.722651,-0.021978,38,47,0.4471,30,55,0.3529,309.13
15,80,85,0,-1.35,-6.64,5.29,-0.015882,0.722651,-0.021978,38,47,0.4471,30,55,0.3529,309.13
16,48,85,0,-1.35,-6.64,5.29,-0.015882,0.664991,-0.023884,36,49,0.4235,37,48,0.4353,297.13
29,15,85,0,-1.35,-6.64,5.29,-0.015882,0.539641,-0.029431,26,59,0.3059,27,58,0.3176,292.36
30,15,85,0,-1.35,-6.64,5.29,-0.015882,0.539641,-0.029431,26,59,0.3059,27,58,0.3176,292.36
31,15,85,0,-1.35,-6.64,5.29,-0.015882,0.539641,-0.029431,26,59,0.3059,27,58,0.3176,292.36
32,15,85,0,-1.35,-6.64,5.29,-0.015882,0.539641,-0.029431,26,59,0.3059,27,58,0.3176,292.36
33,15,85,0,-1.35,-6.64,5.29,-0.015882,0.539641,-0.029431,26,59,0.3059,27,58,0.3176,292.36
26,14,85,0,-1.35,-6.64,5.29,-0.015882,0.536604,-0.029598,26,59,0.3059,31,54,0.3647,281.26
27,14,85,0,-1.35,-6.64,5.29,-0.015882,0.536604,-0.029598,26,59,0.3059,31,54,0.3647,281.26
15,76,85,0,-1.36,-6.64,5.28,-0.016,0.722905,-0.022133,38,47,0.4471,31,54,0.3647,307.03
14,64,85,0,-1.37,-6.64,5.27,-0.016118,0.714658,-0.022553,38,47,0.4471,36,49,0.4235,297.62
15,29,85,0,-1.41,-6.64,5.23,-0.016588,0.576379,-0.02878,33,52,0.3882,37,48,0.4353,275.38
25,14,85,0,-1.41,-6.64,5.23,-0.016588,0.535636,-0.030969,26,59,0.3059,31,54,0.3647,281.02
21,14,85,0,-1.41,-6.64,5.23,-0.016588,0.529041,-0.031355,27,58,0.3176,38,47,0.4471,257.33
17,52,85,0,-1.42,-6.64,5.22,-0.016706,0.692114,-0.024137,36,49,0.4235,34,51,0.4,304.15
28,15,85,0,-1.42,-6.64,5.22,-0.016706,0.538371,-0.03103,26,59,0.3059,28,57,0.3294,290.07
22,13,85,0,-1.43,-6.64,5.21,-0.016823,0.525894,-0.03199,26,59,0.3059,37,48,0.4353,263.86
29,12,85,0,-1.44,-6.64,5.2,-0.016941,0.526416,-0.032182,25,60,0.2941,34,51,0.4,257.51
30,12,85,0,-1.44,-6.64,5.2,-0.016941,0.526416,-0.032182,25,60,0.2941,34,51,0.4,257.51
31,12,85,0,-1.44,-6.64,5.2,-0.016941,0.526416,-0.032182,25,60,0.2941,34,51,0.4,257.51
32,12,85,0,-1.44,-6.64,5.2,-0.016941,0.526416,-0.032182,25,60,0.2941,34,51,0.4,257.51
33,12,85,0,-1.44,-6.64,5.2,-0.016941,0.526416,-0.032182,25,60,0.2941,34,51,0.4,257.51
17,53,85,0,-1.45,-6.64,5.19,-0.017059,0.692964,-0.024617,36,49,0.4235,34,51,0.4,304.15
26,15,85,0,-1.45,-6.64,5.19,-0.017059,0.537859,-0.031716,26,59,0.3059,28,57,0.3294,289.36
27,15,85,0,-1.45,-6.64,5.19,-0.017059,0.537859,-0.031716,26,59,0.3059,28,57,0.3294,289.36
37,13,85,0,-1.46,-6.64,5.18,-0.017176,0.536058,-0.032042,25,60,0.2941,31,54,0.3647,280.68
24,14,85,0,-1.46,-6.64,5.18,-0.017176,0.5351,-0.032099,26,59,0.3059,32,53,0.3765,280.37
20,29,85,0,-1.5,-6.64,5.14,-0.017647,0.60374,-0.02923,31,54,0.3647,35,50,0.4118,289.02
39,13,85,0,-1.51,-6.64,5.13,-0.017765,0.551088,-0.032236,24,61,0.2824,31,54,0.3647,281.98
40,13,85,0,-1.51,-6.64,5.13,-0.017765,0.551088,-0.032236,24,61,0.2824,31,54,0.3647,281.98
25,15,85,0,-1.51,-6.64,5.13,-0.017765,0.536892,-0.033088,26,59,0.3059,28,57,0.3294,289.13
21,15,85,0,-1.51,-6.64,5.13,-0.017765,0.530313,-0.033498,27,58,0.3176,35,50,0.4118,265.43
28,12,85,0,-1.51,-6.64,5.13,-0.017765,0.525113,-0.03383,25,60,0.2941,35,50,0.4118,255.21
21,12,85,0,-1.53,-6.64,5.11,-0.018,0.51785,-0.034759,26,59,0.3059,41,44,0.4824,232.41
14,66,85,0,-1.54,-6.64,5.1,-0.018118,0.718438,-0.025218,38,47,0.4471,34,51,0.4,301.59
14,67,85,0,-1.54,-6.64,5.1,-0.018118,0.718438,-0.025218,38,47,0.4471,34,51,0.4,301.59
14,68,85,0,-1.54,-6.64,5.1,-0.018118,0.718438,-0.025218,38,47,0.4471,34,51,0.4,301.59
14,69,85,0,-1.54,-6.64,5.1,-0.018118,0.718438,-0.025218,38,47,0.4471,34,51,0.4,301.59
14,70,85,0,-1.54,-6.64,5.1,-0.018118,0.718438,-0.025218,38,47,0.4471,34,51,0.4,301.59
14,71,85,0,-1.54,-6.64,5.1,-0.018118,0.718438,-0.025218,38,47,0.4471,34,51,0.4,301.59
14,72,85,0,-1.54,-6.64,5.1,-0.018118,0.718438,-0.025218,38,47,0.4471,34,51,0.4,301.59
11,56,85,0,-1.54,-6.64,5.1,-0.018118,0.626928,-0.028899,39,46,0.4588,38,47,0.4471,275.2
20,14,85,0,-1.54,-6.64,5.1,-0.018118,0.527522,-0.034345,27,58,0.3176,38,47,0.4471,251.13
26,12,85,0,-1.54,-6.64,5.1,-0.018118,0.524587,-0.034537,25,60,0.2941,35,50,0.4118,254.5
27,12,85,0,-1.54,-6.64,5.1,-0.018118,0.524587,-0.034537,25,60,0.2941,35,50,0.4118,254.5
23,14,85,0,-1.55,-6.64,5.09,-0.018235,0.533836,-0.034159,26,59,0.3059,33,52,0.3882,276.44
17,13,85,0,-1.55,-6.64,5.09,-0.018235,0.511678,-0.035638,28,57,0.3294,40,45,0.4706,239.35
14,65,85,0,-1.56,-6.64,5.08,-0.018353,0.7191,-0.025522,38,47,0.4471,36,49,0.4235,298.04
13,59,85,0,-1.56,-6.64,5.08,-0.018353,0.694706,-0.026418,38,47,0.4471,36,49,0.4235,288.48
18,31,85,0,-1.56,-6.64,5.08,-0.018353,0.616661,-0.029762,33,52,0.3882,36,49,0.4235,284.37
