pt_cents,sl_cents,trades,skipped,total_net_pnl_dollars,actual_net_pnl_dollars,delta_vs_actual_dollars,mean_net_pnl_dollars,std_net_pnl_dollars,sharpe_like,wins,losses,win_rate,exit_count,settlement_count,exit_rate,avg_hold_seconds
20,73,85,0,-2.04,-6.64,4.6,-0.024,0.780972,-0.030731,36,49,0.4235,25,60,0.2941,331.74
9,64,85,0,-2.04,-6.64,4.6,-0.024,0.654692,-0.036658,40,45,0.4706,37,48,0.4353,268.22
9,65,85,0,-2.04,-6.64,4.6,-0.024,0.654692,-0.036658,40,45,0.4706,37,48,0.4353,268.22
10,57,85,0,-2.04,-6.64,4.6,-0.024,0.625664,-0.038359,39,46,0.4588,38,47,0.4471,273.68
6,58,85,0,-2.04,-6.64,4.6,-0.024,0.520879,-0.046076,43,42,0.5059,43,42,0.5059,232.03
28,58,85,0,-2.05,-6.64,4.59,-0.024118,0.767851,-0.031409,34,51,0.4,18,67,0.2118,363.08
9,73,85,0,-2.05,-6.64,4.59,-0.024118,0.65518,-0.036811,40,45,0.4706,35,50,0.4118,272.25
39,17,85,0,-2.05,-6.64,4.59,-0.024118,0.541979,-0.044499,24,61,0.2824,25,60,0.2941,299.68
40,17,85,0,-2.05,-6.64,4.59,-0.024118,0.541979,-0.044499,24,61,0.2824,25,60,0.2941,299.68
37,14,85,0,-2.05,-6.64,4.59,-0.024118,0.510596,-0.047234,24,61,0.2824,31,54,0.3647,284.82
16,24,85,0,-2.06,-6.64,4.58,-0.024235,0.554968,-0.04367,31,54,0.3647,37,48,0.4353,271.66
14,16,85,0,-2.06,-6.64,4.58,-0.024235,0.485635,-0.049904,28,57,0.3294,39,46,0.4588,244.45
20,74,85,0,-2.07,-6.64,4.57,-0.024353,0.782001,-0.031142,36,49,0.4235,25,60,0.2941,331.98
9,75,85,0,-2.07,-6.64,4.57,-0.024353,0.655995,-0.037124,40,45,0.4706,34,51,0.4,272.67
9,76,85,0,-2.07,-6.64,4.57,-0.024353,0.655995,-0.037124,40,45,0.4706,34,51,0.4,272.67
9,77,85,0,-2.07,-6.64,4.57,-0.024353,0.655995,-0.037124,40,45,0.4706,34,51,0.4,272.67
9,78,85,0,-2.07,-6.64,4.57,-0.024353,0.655995,-0.037124,40,45,0.4706,34,51,0.4,272.67
9,79,85,0,-2.07,-6.64,4.57,-0.024353,0.655995,-0.037124,40,45,0.4706,34,51,0.4,272.67
9,80,85,0,-2.07,-6.64,4.57,-0.024353,0.655995,-0.037124,40,45,0.4706,34,51,0.4,272.67
17,19,85,0,-2.07,-6.64,4.57,-0.024353,0.523212,-0.046545,29,56,0.3412,36,49,0.4235,256.53
