market,result,status,settlement_ts,close_time,watch_close_time,watch_status,first_seen_ts,last_seen_ts,heartbeat_count,source
KXBTC15M-26MAY072100-00,no,finalized,2026-05-08T01:00:14.950551Z,2026-05-08T01:00:00Z,2026-05-08T01:00:00Z,active,2026-05-07 20:45:47,2026-05-07 21:00:21,59,kalshi_api
KXBTC15M-26MAY072115-15,no,finalized,2026-05-08T01:15:14.951977Z,2026-05-08T01:15:00Z,2026-05-08T01:15:00Z,active,2026-05-07 21:00:30,2026-05-07 21:15:22,60,kalshi_api
KXBTC15M-26MAY072130-30,yes,finalized,2026-05-08T01:30:14.951195Z,2026-05-08T01:30:00Z,2026-05-08T01:30:00Z,closed,2026-05-07 21:15:30,2026-05-07 21:30:09,59,kalshi_api
KXBTC15M-26MAY072145-45,yes,finalized,2026-05-08T01:45:15.151556Z,2026-05-08T01:45:00Z,2026-05-08T01:45:00Z,closed,2026-05-07 21:30:15,2026-05-07 21:45:10,60,kalshi_api
KXBTC15M-26MAY072200-00,,active,,2026-05-08T02:00:00Z,2026-05-08T02:00:00Z,active,2026-05-07 21:45:15,2026-05-07 21:52:26,29,kalshi_api
